,level_0,index,PID,practice,run,block,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version
22,58,62,,0,2,5,63,B,,,,1500.0,2500.0,,,,0,13,1
23,59,63,,0,2,5,64,I,,,,4000.0,1300.0,,,,1,13,1
24,60,64,,0,2,6,65,D,,,,1100.0,3400.0,,,,0,13,1
25,61,65,,0,2,6,66,L,,,,1700.0,1700.0,,,,0,13,1
26,62,66,,0,2,6,67,K,,,,1000.0,2000.0,,,,0,13,1
27,63,67,,0,2,6,68,H,,,,1400.0,1200.0,,,,0,13,1
28,64,68,,0,2,6,69,C,,,,4500.0,1300.0,,,,1,13,1
29,65,69,,0,2,6,70,B,,,,1300.0,3000.0,,,,0,13,1
30,66,70,,0,2,6,71,I,,,,1900.0,1600.0,,,,0,13,1
31,67,71,,0,2,6,72,J,,,,2400.0,1800.0,,,,0,13,1
32,68,72,,0,2,6,73,G,,,,1300.0,1300.0,,,,0,13,1
33,69,73,,0,2,6,74,A,,,,1000.0,1400.0,,,,0,13,1
34,70,74,,0,2,6,75,E,,,,2300.0,1000.0,,,,0,13,1
35,71,75,,0,2,6,76,F,,,,4600.0,1300.0,,,,1,13,1
0,36,40,,0,2,4,41,C,,,,3900.0,3400.0,,,,1,14,1
1,37,41,,0,2,4,42,D,,,,1600.0,2000.0,,,,0,14,1
2,38,42,,0,2,4,43,H,,,,2800.0,1100.0,,,,0,14,1
3,39,43,,0,2,4,44,K,,,,1300.0,2700.0,,,,0,14,1
4,40,44,,0,2,4,45,F,,,,1700.0,1100.0,,,,0,14,1
5,41,45,,0,2,4,46,J,,,,1100.0,1500.0,,,,0,14,1
6,42,46,,0,2,4,47,B,,,,3300.0,2100.0,,,,1,14,1
7,43,47,,0,2,4,48,E,,,,2500.0,2400.0,,,,0,14,1
8,44,48,,0,2,4,49,I,,,,1500.0,2400.0,,,,0,14,1
9,45,49,,0,2,4,50,A,,,,1700.0,1900.0,,,,0,14,1
10,46,50,,0,2,4,51,G,,,,1700.0,1200.0,,,,0,14,1
11,47,51,,0,2,4,52,L,,,,1600.0,2600.0,,,,0,14,1
12,48,52,,0,2,5,53,C,,,,1100.0,1100.0,,,,0,14,1
13,49,53,,0,2,5,54,F,,,,3200.0,2700.0,,,,1,14,1
14,50,54,,0,2,5,55,G,,,,1100.0,1100.0,,,,0,14,1
15,51,55,,0,2,5,56,J,,,,2300.0,2700.0,,,,0,14,1
16,52,56,,0,2,5,57,D,,,,1000.0,1600.0,,,,0,14,1
17,53,57,,0,2,5,58,A,,,,2000.0,1500.0,,,,0,14,1
18,54,58,,0,2,5,59,E,,,,3100.0,1200.0,,,,1,14,1
19,55,59,,0,2,5,60,H,,,,1300.0,1900.0,,,,0,14,1
20,56,60,,0,2,5,61,L,,,,2000.0,1200.0,,,,0,14,1
21,57,61,,0,2,5,62,K,,,,1500.0,2500.0,,,,0,14,1
22,58,62,,0,2,5,63,B,,,,2300.0,1200.0,,,,0,14,1
23,59,63,,0,2,5,64,I,,,,4800.0,2100.0,,,,1,14,1
24,60,64,,0,2,6,65,D,,,,2200.0,1800.0,,,,0,14,1
25,61,65,,0,2,6,66,L,,,,3000.0,1400.0,,,,0,14,1
26,62,66,,0,2,6,67,K,,,,2100.0,3500.0,,,,0,14,1
27,63,67,,0,2,6,68,H,,,,1100.0,3200.0,,,,0,14,1
28,64,68,,0,2,6,69,C,,,,1500.0,2300.0,,,,0,14,1
29,65,69,,0,2,6,70,B,,,,1100.0,1600.0,,,,0,14,1
30,66,70,,0,2,6,71,I,,,,1100.0,1700.0,,,,0,14,1
31,67,71,,0,2,6,72,J,,,,2100.0,1600.0,,,,0,14,1
32,68,72,,0,2,6,73,G,,,,1700.0,1400.0,,,,0,14,1
33,69,73,,0,2,6,74,A,,,,1300.0,2800.0,,,,0,14,1
34,70,74,,0,2,6,75,E,,,,1100.0,3500.0,,,,0,14,1
35,71,75,,0,2,6,76,F,,,,3300.0,2000.0,,,,1,14,1
0,36,40,,0,2,4,41,C,,,,1100.0,1100.0,,,,0,15,1
1,37,41,,0,2,4,42,D,,,,1500.0,1600.0,,,,0,15,1
2,38,42,,0,2,4,43,H,,,,1100.0,2800.0,,,,0,15,1
3,39,43,,0,2,4,44,K,,,,1100.0,3400.0,,,,0,15,1
4,40,44,,0,2,4,45,F,,,,3500.0,2200.0,,,,1,15,1
5,41,45,,0,2,4,46,J,,,,1600.0,1300.0,,,,0,15,1
6,42,46,,0,2,4,47,B,,,,1200.0,3100.0,,,,0,15,1
7,43,47,,0,2,4,48,E,,,,2200.0,1500.0,,,,0,15,1
8,44,48,,0,2,4,49,I,,,,2200.0,1700.0,,,,0,15,1
9,45,49,,0,2,4,50,A,,,,3300.0,1300.0,,,,1,15,1
10,46,50,,0,2,4,51,G,,,,1800.0,1700.0,,,,0,15,1
11,47,51,,0,2,4,52,L,,,,1500.0,2100.0,,,,0,15,1
12,48,52,,0,2,5,53,C,,,,1100.0,1100.0,,,,0,15,1
13,49,53,,0,2,5,54,F,,,,1900.0,1200.0,,,,0,15,1
14,50,54,,0,2,5,55,G,,,,3300.0,1900.0,,,,1,15,1
15,51,55,,0,2,5,56,J,,,,2900.0,3300.0,,,,0,15,1
16,52,56,,0,2,5,57,D,,,,1900.0,3300.0,,,,0,15,1
17,53,57,,0,2,5,58,A,,,,1400.0,2500.0,,,,0,15,1
18,54,58,,0,2,5,59,E,,,,1300.0,1600.0,,,,0,15,1
19,55,59,,0,2,5,60,H,,,,4000.0,1100.0,,,,1,15,1
20,56,60,,0,2,5,61,L,,,,2200.0,2000.0,,,,0,15,1
21,57,61,,0,2,5,62,K,,,,3200.0,2500.0,,,,0,15,1
22,58,62,,0,2,5,63,B,,,,1100.0,2000.0,,,,0,15,1
23,59,63,,0,2,5,64,I,,,,2900.0,1600.0,,,,0,15,1
24,60,64,,0,2,6,65,D,,,,1800.0,1700.0,,,,0,15,1
25,61,65,,0,2,6,66,L,,,,1100.0,1800.0,,,,0,15,1
26,62,66,,0,2,6,67,K,,,,3800.0,2400.0,,,,1,15,1
27,63,67,,0,2,6,68,H,,,,1100.0,1600.0,,,,0,15,1
28,64,68,,0,2,6,69,C,,,,2100.0,2000.0,,,,0,15,1
29,65,69,,0,2,6,70,B,,,,1300.0,3200.0,,,,0,15,1
30,66,70,,0,2,6,71,I,,,,1400.0,1500.0,,,,0,15,1
31,67,71,,0,2,6,72,J,,,,2000.0,1100.0,,,,0,15,1
32,68,72,,0,2,6,73,G,,,,1300.0,3000.0,,,,0,15,1
33,69,73,,0,2,6,74,A,,,,1300.0,3100.0,,,,0,15,1
34,70,74,,0,2,6,75,E,,,,2100.0,1700.0,,,,0,15,1
35,71,75,,0,2,6,76,F,,,,3400.0,1000.0,,,,1,15,1
0,36,40,,0,2,4,41,C,,,,2700.0,2500.0,,,,1,16,1
1,37,41,,0,2,4,42,D,,,,1400.0,2700.0,,,,0,16,1
2,38,42,,0,2,4,43,H,,,,1300.0,2600.0,,,,0,16,1
3,39,43,,0,2,4,44,K,,,,1800.0,1900.0,,,,0,16,1
4,40,44,,0,2,4,45,F,,,,1000.0,1800.0,,,,0,16,1
5,41,45,,0,2,4,46,J,,,,2900.0,1700.0,,,,1,16,1
6,42,46,,0,2,4,47,B,,,,2400.0,1400.0,,,,0,16,1
7,43,47,,0,2,4,48,E,,,,1500.0,1500.0,,,,0,16,1
8,44,48,,0,2,4,49,I,,,,1100.0,2800.0,,,,0,16,1
9,45,49,,0,2,4,50,A,,,,1400.0,2100.0,,,,0,16,1
10,46,50,,0,2,4,51,G,,,,4200.0,1700.0,,,,1,16,1
11,47,51,,0,2,4,52,L,,,,2500.0,2000.0,,,,0,16,1
12,48,52,,0,2,5,53,C,,,,2400.0,1100.0,,,,0,16,1
13,49,53,,0,2,5,54,F,,,,1100.0,1200.0,,,,0,16,1
14,50,54,,0,2,5,55,G,,,,1000.0,2600.0,,,,0,16,1
15,51,55,,0,2,5,56,J,,,,4000.0,2000.0,,,,1,16,1
16,52,56,,0,2,5,57,D,,,,2300.0,1100.0,,,,0,16,1
17,53,57,,0,2,5,58,A,,,,1400.0,1500.0,,,,0,16,1
18,54,58,,0,2,5,59,E,,,,2400.0,1700.0,,,,0,16,1
19,55,59,,0,2,5,60,H,,,,1500.0,3000.0,,,,0,16,1
20,56,60,,0,2,5,61,L,,,,1600.0,2900.0,,,,0,16,1
21,57,61,,0,2,5,62,K,,,,1200.0,1300.0,,,,0,16,1
22,58,62,,0,2,5,63,B,,,,2100.0,2500.0,,,,0,16,1
23,59,63,,0,2,5,64,I,,,,2400.0,1000.0,,,,0,16,1
24,60,64,,0,2,6,65,D,,,,1100.0,2600.0,,,,0,16,1
25,61,65,,0,2,6,66,L,,,,1700.0,3300.0,,,,0,16,1
26,62,66,,0,2,6,67,K,,,,2300.0,1600.0,,,,0,16,1
27,63,67,,0,2,6,68,H,,,,1400.0,1900.0,,,,0,16,1
28,64,68,,0,2,6,69,C,,,,1700.0,1000.0,,,,0,16,1
29,65,69,,0,2,6,70,B,,,,1600.0,1900.0,,,,0,16,1
30,66,70,,0,2,6,71,I,,,,3900.0,3200.0,,,,1,16,1
31,67,71,,0,2,6,72,J,,,,1300.0,2300.0,,,,0,16,1
32,68,72,,0,2,6,73,G,,,,1200.0,1100.0,,,,0,16,1
33,69,73,,0,2,6,74,A,,,,2100.0,1700.0,,,,0,16,1
34,70,74,,0,2,6,75,E,,,,2200.0,2200.0,,,,0,16,1
35,71,75,,0,2,6,76,F,,,,3900.0,2600.0,,,,1,16,1
0,36,40,,0,2,4,41,C,,,,3600.0,1100.0,,,,1,17,1
1,37,41,,0,2,4,42,D,,,,1800.0,1200.0,,,,0,17,1
2,38,42,,0,2,4,43,H,,,,3000.0,1200.0,,,,0,17,1
3,39,43,,0,2,4,44,K,,,,1500.0,2000.0,,,,0,17,1
4,40,44,,0,2,4,45,F,,,,1700.0,1400.0,,,,0,17,1
5,41,45,,0,2,4,46,J,,,,1200.0,1500.0,,,,0,17,1
6,42,46,,0,2,4,47,B,,,,3200.0,2900.0,,,,1,17,1
7,43,47,,0,2,4,48,E,,,,2200.0,1400.0,,,,0,17,1
8,44,48,,0,2,4,49,I,,,,1500.0,1900.0,,,,0,17,1
9,45,49,,0,2,4,50,A,,,,1000.0,3000.0,,,,0,17,1
10,46,50,,0,2,4,51,G,,,,1300.0,2100.0,,,,0,17,1
11,47,51,,0,2,4,52,L,,,,1000.0,2800.0,,,,0,17,1
12,48,52,,0,2,5,53,C,,,,1400.0,2300.0,,,,0,17,1
13,49,53,,0,2,5,54,F,,,,3500.0,1600.0,,,,1,17,1
14,50,54,,0,2,5,55,G,,,,2700.0,1900.0,,,,0,17,1
15,51,55,,0,2,5,56,J,,,,1700.0,1200.0,,,,0,17,1
16,52,56,,0,2,5,57,D,,,,1000.0,2200.0,,,,0,17,1
17,53,57,,0,2,5,58,A,,,,1400.0,1600.0,,,,0,17,1
18,54,58,,0,2,5,59,E,,,,1000.0,1300.0,,,,0,17,1
19,55,59,,0,2,5,60,H,,,,1600.0,1600.0,,,,0,17,1
20,56,60,,0,2,5,61,L,,,,1300.0,2400.0,,,,0,17,1
21,57,61,,0,2,5,62,K,,,,1000.0,1900.0,,,,0,17,1
22,58,62,,0,2,5,63,B,,,,1800.0,2900.0,,,,0,17,1
23,59,63,,0,2,5,64,I,,,,2800.0,2200.0,,,,0,17,1
24,60,64,,0,2,6,65,D,,,,1600.0,2600.0,,,,0,17,1
25,61,65,,0,2,6,66,L,,,,4100.0,1100.0,,,,1,17,1
26,62,66,,0,2,6,67,K,,,,1400.0,3300.0,,,,0,17,1
27,63,67,,0,2,6,68,H,,,,1500.0,2600.0,,,,0,17,1
28,64,68,,0,2,6,69,C,,,,2500.0,1900.0,,,,0,17,1
29,65,69,,0,2,6,70,B,,,,2300.0,1100.0,,,,0,17,1
30,66,70,,0,2,6,71,I,,,,4200.0,2000.0,,,,1,17,1
31,67,71,,0,2,6,72,J,,,,1900.0,2600.0,,,,0,17,1
32,68,72,,0,2,6,73,G,,,,1800.0,1800.0,,,,0,17,1
33,69,73,,0,2,6,74,A,,,,1300.0,3100.0,,,,0,17,1
34,70,74,,0,2,6,75,E,,,,1200.0,2500.0,,,,0,17,1
35,71,75,,0,2,6,76,F,,,,4000.0,1800.0,,,,1,17,1
0,36,40,,0,2,4,41,C,,,,1600.0,1500.0,,,,0,18,1
1,37,41,,0,2,4,42,D,,,,1700.0,1700.0,,,,0,18,1
2,38,42,,0,2,4,43,H,,,,1200.0,2100.0,,,,0,18,1
3,39,43,,0,2,4,44,K,,,,1400.0,1200.0,,,,0,18,1
4,40,44,,0,2,4,45,F,,,,2300.0,3400.0,,,,0,18,1
5,41,45,,0,2,4,46,J,,,,4200.0,1900.0,,,,1,18,1
6,42,46,,0,2,4,47,B,,,,1100.0,1900.0,,,,0,18,1
7,43,47,,0,2,4,48,E,,,,1600.0,3000.0,,,,0,18,1
8,44,48,,0,2,4,49,I,,,,1600.0,2600.0,,,,0,18,1
9,45,49,,0,2,4,50,A,,,,2400.0,2900.0,,,,0,18,1
10,46,50,,0,2,4,51,G,,,,1400.0,1100.0,,,,0,18,1
11,47,51,,0,2,4,52,L,,,,3300.0,2500.0,,,,1,18,1
12,48,52,,0,2,5,53,C,,,,1200.0,1100.0,,,,0,18,1
13,49,53,,0,2,5,54,F,,,,1200.0,1400.0,,,,0,18,1
14,50,54,,0,2,5,55,G,,,,1100.0,2900.0,,,,0,18,1
15,51,55,,0,2,5,56,J,,,,2700.0,2500.0,,,,0,18,1
16,52,56,,0,2,5,57,D,,,,3700.0,1900.0,,,,1,18,1
17,53,57,,0,2,5,58,A,,,,1100.0,2100.0,,,,0,18,1
18,54,58,,0,2,5,59,E,,,,1500.0,1300.0,,,,0,18,1
19,55,59,,0,2,5,60,H,,,,2300.0,1400.0,,,,0,18,1
20,56,60,,0,2,5,61,L,,,,1200.0,2300.0,,,,0,18,1
21,57,61,,0,2,5,62,K,,,,2200.0,1600.0,,,,0,18,1
22,58,62,,0,2,5,63,B,,,,1400.0,1600.0,,,,0,18,1
23,59,63,,0,2,5,64,I,,,,1700.0,2000.0,,,,0,18,1
24,60,64,,0,2,6,65,D,,,,4100.0,3300.0,,,,1,18,1
25,61,65,,0,2,6,66,L,,,,1400.0,1400.0,,,,0,18,1
26,62,66,,0,2,6,67,K,,,,1100.0,1700.0,,,,0,18,1
27,63,67,,0,2,6,68,H,,,,1200.0,2400.0,,,,0,18,1
28,64,68,,0,2,6,69,C,,,,1600.0,2000.0,,,,0,18,1
29,65,69,,0,2,6,70,B,,,,3800.0,2800.0,,,,1,18,1
30,66,70,,0,2,6,71,I,,,,2400.0,2600.0,,,,0,18,1
31,67,71,,0,2,6,72,J,,,,1300.0,2200.0,,,,0,18,1
32,68,72,,0,2,6,73,G,,,,2500.0,1000.0,,,,0,18,1
33,69,73,,0,2,6,74,A,,,,2200.0,2500.0,,,,0,18,1
34,70,74,,0,2,6,75,E,,,,2500.0,1200.0,,,,0,18,1
35,71,75,,0,2,6,76,F,,,,2800.0,1000.0,,,,1,18,1
0,36,40,,0,2,4,41,C,,,,2000.0,2000.0,,,,0,19,1
1,37,41,,0,2,4,42,D,,,,1400.0,1300.0,,,,0,19,1
2,38,42,,0,2,4,43,H,,,,1600.0,1000.0,,,,0,19,1
3,39,43,,0,2,4,44,K,,,,2300.0,3000.0,,,,0,19,1
4,40,44,,0,2,4,45,F,,,,3400.0,1200.0,,,,1,19,1
5,41,45,,0,2,4,46,J,,,,1600.0,1100.0,,,,0,19,1
6,42,46,,0,2,4,47,B,,,,1100.0,1300.0,,,,0,19,1
7,43,47,,0,2,4,48,E,,,,1300.0,2000.0,,,,0,19,1
8,44,48,,0,2,4,49,I,,,,2000.0,3000.0,,,,0,19,1
9,45,49,,0,2,4,50,A,,,,1100.0,2200.0,,,,0,19,1
10,46,50,,0,2,4,51,G,,,,2900.0,1300.0,,,,1,19,1
11,47,51,,0,2,4,52,L,,,,1900.0,2800.0,,,,0,19,1
12,48,52,,0,2,5,53,C,,,,1800.0,1800.0,,,,0,19,1
13,49,53,,0,2,5,54,F,,,,1000.0,2600.0,,,,0,19,1
14,50,54,,0,2,5,55,G,,,,1400.0,1800.0,,,,0,19,1
15,51,55,,0,2,5,56,J,,,,3300.0,2400.0,,,,1,19,1
16,52,56,,0,2,5,57,D,,,,2000.0,2000.0,,,,0,19,1
17,53,57,,0,2,5,58,A,,,,1200.0,3100.0,,,,0,19,1
18,54,58,,0,2,5,59,E,,,,1400.0,2000.0,,,,0,19,1
19,55,59,,0,2,5,60,H,,,,1400.0,1400.0,,,,0,19,1
20,56,60,,0,2,5,61,L,,,,2300.0,1900.0,,,,0,19,1
21,57,61,,0,2,5,62,K,,,,1800.0,2300.0,,,,0,19,1
22,58,62,,0,2,5,63,B,,,,5900.0,1500.0,,,,1,19,1
23,59,63,,0,2,5,64,I,,,,2500.0,1000.0,,,,0,19,1
24,60,64,,0,2,6,65,D,,,,2100.0,1100.0,,,,0,19,1
25,61,65,,0,2,6,66,L,,,,1200.0,3200.0,,,,0,19,1
26,62,66,,0,2,6,67,K,,,,1900.0,1700.0,,,,0,19,1
27,63,67,,0,2,6,68,H,,,,1000.0,2000.0,,,,0,19,1
28,64,68,,0,2,6,69,C,,,,1000.0,1500.0,,,,0,19,1
29,65,69,,0,2,6,70,B,,,,5700.0,2900.0,,,,1,19,1
30,66,70,,0,2,6,71,I,,,,1000.0,1500.0,,,,0,19,1
31,67,71,,0,2,6,72,J,,,,1600.0,1400.0,,,,0,19,1
32,68,72,,0,2,6,73,G,,,,2100.0,1100.0,,,,0,19,1
33,69,73,,0,2,6,74,A,,,,1500.0,3300.0,,,,0,19,1
34,70,74,,0,2,6,75,E,,,,1400.0,3000.0,,,,0,19,1
35,71,75,,0,2,6,76,F,,,,2900.0,3300.0,,,,1,19,1
0,36,40,,0,2,4,41,C,,,,4200.0,2800.0,,,,1,20,1
1,37,41,,0,2,4,42,D,,,,1000.0,2100.0,,,,0,20,1
2,38,42,,0,2,4,43,H,,,,1100.0,1000.0,,,,0,20,1
3,39,43,,0,2,4,44,K,,,,1500.0,3400.0,,,,0,20,1
4,40,44,,0,2,4,45,F,,,,1500.0,1300.0,,,,0,20,1
5,41,45,,0,2,4,46,J,,,,1300.0,1200.0,,,,0,20,1
6,42,46,,0,2,4,47,B,,,,1200.0,1800.0,,,,0,20,1
7,43,47,,0,2,4,48,E,,,,5000.0,3300.0,,,,1,20,1
8,44,48,,0,2,4,49,I,,,,2100.0,2000.0,,,,0,20,1
9,45,49,,0,2,4,50,A,,,,1500.0,2300.0,,,,0,20,1
10,46,50,,0,2,4,51,G,,,,1200.0,1200.0,,,,0,20,1
11,47,51,,0,2,4,52,L,,,,2100.0,1600.0,,,,0,20,1
12,48,52,,0,2,5,53,C,,,,3800.0,2300.0,,,,1,20,1
13,49,53,,0,2,5,54,F,,,,1900.0,1000.0,,,,0,20,1
14,50,54,,0,2,5,55,G,,,,1500.0,1900.0,,,,0,20,1
15,51,55,,0,2,5,56,J,,,,2100.0,1400.0,,,,0,20,1
16,52,56,,0,2,5,57,D,,,,1600.0,2400.0,,,,0,20,1
17,53,57,,0,2,5,58,A,,,,2500.0,2300.0,,,,0,20,1
18,54,58,,0,2,5,59,E,,,,2400.0,1400.0,,,,0,20,1
19,55,59,,0,2,5,60,H,,,,1300.0,3000.0,,,,0,20,1
20,56,60,,0,2,5,61,L,,,,1000.0,2500.0,,,,0,20,1
21,57,61,,0,2,5,62,K,,,,2700.0,1900.0,,,,1,20,1
22,58,62,,0,2,5,63,B,,,,1100.0,1000.0,,,,0,20,1
23,59,63,,0,2,5,64,I,,,,2500.0,2900.0,,,,0,20,1
24,60,64,,0,2,6,65,D,,,,1300.0,2000.0,,,,0,20,1
25,61,65,,0,2,6,66,L,,,,2100.0,3000.0,,,,0,20,1
26,62,66,,0,2,6,67,K,,,,1200.0,3100.0,,,,0,20,1
27,63,67,,0,2,6,68,H,,,,1200.0,1600.0,,,,0,20,1
28,64,68,,0,2,6,69,C,,,,2600.0,3100.0,,,,0,20,1
29,65,69,,0,2,6,70,B,,,,2100.0,2300.0,,,,0,20,1
30,66,70,,0,2,6,71,I,,,,3100.0,1800.0,,,,1,20,1
31,67,71,,0,2,6,72,J,,,,2100.0,1900.0,,,,0,20,1
32,68,72,,0,2,6,73,G,,,,1000.0,1500.0,,,,0,20,1
33,69,73,,0,2,6,74,A,,,,2300.0,1400.0,,,,0,20,1
34,70,74,,0,2,6,75,E,,,,1200.0,1200.0,,,,0,20,1
35,71,75,,0,2,6,76,F,,,,3700.0,1100.0,,,,1,20,1
0,36,40,,0,2,4,41,C,,,,5800.0,2600.0,,,,1,1,2
1,37,41,,0,2,4,42,D,,,,1200.0,3400.0,,,,0,1,2
2,38,42,,0,2,4,43,H,,,,1900.0,1700.0,,,,0,1,2
3,39,43,,0,2,4,44,K,,,,1300.0,2900.0,,,,0,1,2
4,40,44,,0,2,4,45,F,,,,1600.0,1400.0,,,,0,1,2
5,41,45,,0,2,4,46,J,,,,3900.0,1400.0,,,,1,1,2
6,42,46,,0,2,4,47,B,,,,1400.0,1400.0,,,,0,1,2
7,43,47,,0,2,4,48,E,,,,1600.0,1000.0,,,,0,1,2
8,44,48,,0,2,4,49,I,,,,1800.0,2100.0,,,,0,1,2
9,45,49,,0,2,4,50,A,,,,1200.0,2500.0,,,,0,1,2
10,46,50,,0,2,4,51,G,,,,4100.0,1600.0,,,,1,1,2
11,47,51,,0,2,4,52,L,,,,1200.0,2000.0,,,,0,1,2
12,48,52,,0,2,5,53,C,,,,1000.0,3000.0,,,,0,1,2
13,49,53,,0,2,5,54,F,,,,1600.0,1300.0,,,,0,1,2
14,50,54,,0,2,5,55,G,,,,2000.0,2000.0,,,,0,1,2
15,51,55,,0,2,5,56,J,,,,1500.0,1200.0,,,,0,1,2
16,52,56,,0,2,5,57,D,,,,1100.0,2800.0,,,,0,1,2
17,53,57,,0,2,5,58,A,,,,1800.0,1600.0,,,,0,1,2
18,54,58,,0,2,5,59,E,,,,1800.0,2900.0,,,,0,1,2
19,55,59,,0,2,5,60,H,,,,1400.0,1500.0,,,,0,1,2
20,56,60,,0,2,5,61,L,,,,3100.0,2700.0,,,,1,1,2
21,57,61,,0,2,5,62,K,,,,2300.0,1600.0,,,,0,1,2
22,58,62,,0,2,5,63,B,,,,1900.0,2600.0,,,,0,1,2
23,59,63,,0,2,5,64,I,,,,2100.0,1300.0,,,,0,1,2
24,60,64,,0,2,6,65,D,,,,1300.0,1500.0,,,,0,1,2
25,61,65,,0,2,6,66,L,,,,2100.0,1600.0,,,,0,1,2
26,62,66,,0,2,6,67,K,,,,1000.0,2800.0,,,,0,1,2
27,63,67,,0,2,6,68,H,,,,1400.0,2300.0,,,,0,1,2
28,64,68,,0,2,6,69,C,,,,1400.0,1100.0,,,,0,1,2
29,65,69,,0,2,6,70,B,,,,3500.0,3200.0,,,,1,1,2
30,66,70,,0,2,6,71,I,,,,2200.0,1300.0,,,,0,1,2
31,67,71,,0,2,6,72,J,,,,1500.0,1100.0,,,,0,1,2
32,68,72,,0,2,6,73,G,,,,2000.0,2100.0,,,,0,1,2
33,69,73,,0,2,6,74,A,,,,2200.0,2000.0,,,,0,1,2
34,70,74,,0,2,6,75,E,,,,2200.0,2100.0,,,,0,1,2
35,71,75,,0,2,6,76,F,,,,2600.0,2400.0,,,,1,1,2
0,36,40,,0,2,4,41,C,,,,2900.0,2700.0,,,,1,2,2
1,37,41,,0,2,4,42,D,,,,1100.0,1900.0,,,,0,2,2
2,38,42,,0,2,4,43,H,,,,1500.0,3000.0,,,,0,2,2
3,39,43,,0,2,4,44,K,,,,1400.0,2800.0,,,,0,2,2
4,40,44,,0,2,4,45,F,,,,2100.0,2700.0,,,,0,2,2
5,41,45,,0,2,4,46,J,,,,1200.0,1200.0,,,,0,2,2
6,42,46,,0,2,4,47,B,,,,2500.0,1600.0,,,,0,2,2
7,43,47,,0,2,4,48,E,,,,1200.0,1200.0,,,,0,2,2
8,44,48,,0,2,4,49,I,,,,3500.0,1500.0,,,,1,2,2
9,45,49,,0,2,4,50,A,,,,2500.0,1100.0,,,,0,2,2
10,46,50,,0,2,4,51,G,,,,2800.0,1800.0,,,,0,2,2
11,47,51,,0,2,4,52,L,,,,1100.0,1500.0,,,,0,2,2
12,48,52,,0,2,5,53,C,,,,2700.0,1500.0,,,,0,2,2
13,49,53,,0,2,5,54,F,,,,3400.0,3000.0,,,,1,2,2
14,50,54,,0,2,5,55,G,,,,2000.0,2000.0,,,,0,2,2
15,51,55,,0,2,5,56,J,,,,1500.0,2500.0,,,,0,2,2
16,52,56,,0,2,5,57,D,,,,1600.0,2100.0,,,,0,2,2
17,53,57,,0,2,5,58,A,,,,1700.0,1300.0,,,,0,2,2
18,54,58,,0,2,5,59,E,,,,2700.0,1600.0,,,,0,2,2
19,55,59,,0,2,5,60,H,,,,3200.0,2500.0,,,,1,2,2
20,56,60,,0,2,5,61,L,,,,1100.0,2500.0,,,,0,2,2
21,57,61,,0,2,5,62,K,,,,2100.0,2400.0,,,,0,2,2
22,58,62,,0,2,5,63,B,,,,1500.0,1700.0,,,,0,2,2
23,59,63,,0,2,5,64,I,,,,1000.0,1000.0,,,,0,2,2
24,60,64,,0,2,6,65,D,,,,1300.0,3200.0,,,,0,2,2
25,61,65,,0,2,6,66,L,,,,1500.0,1400.0,,,,0,2,2
26,62,66,,0,2,6,67,K,,,,3000.0,2100.0,,,,1,2,2
27,63,67,,0,2,6,68,H,,,,2600.0,1000.0,,,,0,2,2
28,64,68,,0,2,6,69,C,,,,1600.0,1100.0,,,,0,2,2
29,65,69,,0,2,6,70,B,,,,1600.0,1400.0,,,,0,2,2
30,66,70,,0,2,6,71,I,,,,1900.0,1300.0,,,,0,2,2
31,67,71,,0,2,6,72,J,,,,3300.0,1500.0,,,,1,2,2
32,68,72,,0,2,6,73,G,,,,1200.0,2800.0,,,,0,2,2
33,69,73,,0,2,6,74,A,,,,1600.0,2600.0,,,,0,2,2
34,70,74,,0,2,6,75,E,,,,1900.0,3500.0,,,,0,2,2
35,71,75,,0,2,6,76,F,,,,2200.0,3000.0,,,,0,2,2
0,36,40,,0,2,4,41,C,,,,1900.0,1700.0,,,,0,3,2
1,37,41,,0,2,4,42,D,,,,1400.0,2100.0,,,,0,3,2
2,38,42,,0,2,4,43,H,,,,1900.0,2000.0,,,,0,3,2
3,39,43,,0,2,4,44,K,,,,1000.0,2400.0,,,,0,3,2
4,40,44,,0,2,4,45,F,,,,1600.0,1400.0,,,,0,3,2
5,41,45,,0,2,4,46,J,,,,3300.0,1200.0,,,,1,3,2
6,42,46,,0,2,4,47,B,,,,1600.0,1500.0,,,,0,3,2
7,43,47,,0,2,4,48,E,,,,1200.0,1900.0,,,,0,3,2
8,44,48,,0,2,4,49,I,,,,1400.0,1300.0,,,,0,3,2
9,45,49,,0,2,4,50,A,,,,2100.0,1700.0,,,,0,3,2
10,46,50,,0,2,4,51,G,,,,1200.0,2900.0,,,,0,3,2
11,47,51,,0,2,4,52,L,,,,1900.0,1300.0,,,,0,3,2
12,48,52,,0,2,5,53,C,,,,3500.0,2800.0,,,,1,3,2
13,49,53,,0,2,5,54,F,,,,1000.0,1400.0,,,,0,3,2
14,50,54,,0,2,5,55,G,,,,1300.0,1600.0,,,,0,3,2
15,51,55,,0,2,5,56,J,,,,1500.0,1500.0,,,,0,3,2
16,52,56,,0,2,5,57,D,,,,2800.0,2000.0,,,,0,3,2
17,53,57,,0,2,5,58,A,,,,3300.0,1500.0,,,,1,3,2
18,54,58,,0,2,5,59,E,,,,1100.0,1100.0,,,,0,3,2
