"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","deliberation","","html-keyboard-response","777","1150469","0.0-3.0-114.0-0.0","24","65907","female","224","","","","75","","56","","","1150240","2","","","","0","","224","21500","229","21586","","","0","26","41","body_parts","objects","38","72","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","E","0","0","","original","1400","3","41","26","objects","body_parts","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","72","38","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","778","1153251","0.0-3.0-114.0-2.0-0.0","24","65907","female","null","","","","null","","56","","","1150469","","","","","","","2776","21724","2782","21815","2776","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","779","1154657","0.0-3.0-114.0-4.0","24","65907","female","null","","","","null","","56","","","1153251","","","","","","","1400","24500","1406","24597","1400","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","780","1155864","0.0-3.0-116.0-0.0","24","65907","female","24","","","","75","","57","","","1154657","2","","","","0","","1200","25900","1207","26003","","","","","","","","","","","","L","0","1200","left","scramble","2400","3","29","19","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","781","1155969","0.0-3.0-116.0-1.0-0.0","24","65907","female","100","","","","68","","57","","","1155864","","","","","0","","100","27100","105","27210","1800","","1","29","19","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","782","1157675","0.0-3.0-116.0-2.0-0.0","24","65907","female","null","","","","null","","57","","","1155969","","","","","","","1700","27200","1706","27315","1700","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","783","1160080","0.0-3.0-116.0-4.0","24","65907","female","null","","","","null","","57","","","1157675","","","","","","","2400","28900","2405","29021","2400","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","784","1160180","0.0-3.0-118.0-0.0","24","65907","female","90","","","","68","","58","","","1160080","2","","","","0","","90","31300","100","31426","","","1","6","39","outdoor_scenes","objects","66","31","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","A","0","0","","original","1400","3","6","39","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","66","31","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","785","1163098","0.0-3.0-118.0-2.0-0.0","24","65907","female","null","","","","null","","58","","","1160180","","","","","","","2910","31390","2918","31526","2910","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","786","1164504","0.0-3.0-118.0-4.0","24","65907","female","null","","","","null","","58","","","1163098","","","","","","","1400","34300","1406","34444","1400","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","787","1164511","0.0-3.0-120.0-0.0","24","65907","female","2","","","","68","","59","","","1164504","2","","","","0","","2","35700","7","35850","","","1","12","0","faces","outdoor_scenes","65","68","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","H","0","0","","original","1400","3","12","0","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","65","68","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","788","1167516","0.0-3.0-120.0-2.0-0.0","24","65907","female","null","","","","null","","59","","","1164511","","","","","","","2998","35702","3005","35857","2998","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","789","1168922","0.0-3.0-120.0-4.0","24","65907","female","null","","","","null","","59","","","1167516","","","","","","","1400","38700","1406","38862","1400","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","790","1170328","0.0-3.0-122.0-0.0","24","65907","female","145","","","","75","","60","","","1168922","2","","","","0","","1400","40100","1406","40268","","","","","","","","","","","","A","0","1400","left","scramble","1500","3","6","39","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","791","1170332","0.0-3.0-122.0-1.0-0.0","24","65907","female","1","","","","75","","60","","","1170328","","","","","0","","1","41500","4","41674","1600","","0","39","6","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","3","","","","","","","","","","0","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","792","1171938","0.0-3.0-122.0-2.0-0.0","24","65907","female","null","","","","null","","60","","","1170332","","","","","","","1599","41501","1606","41678","1599","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","793","1173444","0.0-3.0-122.0-4.0","24","65907","female","null","","","","null","","60","","","1171938","","","","","","","1500","43100","1506","43284","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","794","1174450","0.0-3.0-124.0-0.0","24","65907","female","110","","","","68","","61","","","1173444","2","","","","0","","1000","44600","1006","44790","","","","","","","","","","","","C","0","1000","left","scramble","2900","3","8","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","795","1174553","0.0-3.0-124.0-1.0-0.0","24","65907","female","98","","","","68","","61","","","1174450","","","","","0","","98","45600","103","45796","2000","","1","8","27","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","796","1176459","0.0-3.0-124.0-2.0-0.0","24","65907","female","null","","","","null","","61","","","1174553","","","","","","","1902","45698","1906","45899","1902","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","797","1179365","0.0-3.0-124.0-4.0","24","65907","female","null","","","","null","","61","","","1176459","","","","","","","2900","47600","2906","47805","2900","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","798","1179535","0.0-3.0-126.0-0.0","24","65907","female","165","","","","68","","62","","","1179365","2","","","","0","","165","50500","170","50711","","","1","8","27","outdoor_scenes","body_parts","29","76","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","C","0","0","","original","2000","3","8","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","29","76","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","799","1182377","0.0-3.0-126.0-2.0-0.0","24","65907","female","null","","","","null","","62","","","1179535","","","","","","","2835","50665","2842","50881","2835","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","800","1184383","0.0-3.0-126.0-4.0","24","65907","female","null","","","","null","","62","","","1182377","","","","","","","2000","53500","2006","53723","2000","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","801","1184475","0.0-3.0-128.0-0.0","24","65907","female","86","","","","75","","63","","","1184383","2","","","","0","","86","55500","92","55729","","","0","1","37","outdoor_scenes","objects","30","61","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","G","0","0","","original","2000","3","37","1","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","61","30","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","802","1187395","0.0-3.0-128.0-2.0-0.0","24","65907","female","null","","","","null","","63","","","1184475","","","","","","","2914","55586","2920","55821","2914","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","803","1189401","0.0-3.0-128.0-4.0","24","65907","female","null","","","","null","","63","","","1187395","","","","","","","2000","58500","2006","58741","2000","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","804","1190707","0.0-3.0-130.0-0.0","24","65907","female","17","","","","75","","64","","","1189401","2","","","","0","","1300","60500","1306","60747","","","","","","","","","","","","G","0","1300","right","scramble","2100","3","37","1","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","805","1190722","0.0-3.0-130.0-1.0-0.0","24","65907","female","10","","","","68","","64","","","1190707","","","","","0","","10","61800","15","62053","1700","","1","37","1","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","3","","","","","","","","","","0","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","806","1192418","0.0-3.0-130.0-2.0-0.0","24","65907","female","null","","","","null","","64","","","1190722","","","","","","","1690","61810","1696","62068","1690","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","807","1194525","0.0-3.0-130.0-4.0","24","65907","female","null","","","","null","","64","","","1192418","","","","","","","2100","63500","2107","63764","2100","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","808","1195631","0.0-3.0-132.0-0.0","24","65907","female","28","","","","68","","65","","","1194525","2","","","","0","","1100","65600","1106","65871","","","","","","","","","","","","F","0","1100","left","scramble","2100","3","20","30","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","809","1195665","0.0-3.0-132.0-1.0-0.0","24","65907","female","29","","","","68","","65","","","1195631","","","","","0","","29","66700","34","66977","1900","","1","20","30","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","810","1197541","0.0-3.0-132.0-2.0-0.0","24","65907","female","null","","","","null","","65","","","1195665","","","","","","","1871","66729","1876","67011","1871","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","811","1199648","0.0-3.0-132.0-4.0","24","65907","female","null","","","","null","","65","","","1197541","","","","","","","2100","68600","2107","68887","2100","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
