"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","show_chosen_item","","html-keyboard-response","1164","2054527","0.0-4.0-49.0-0.0","35","95708","MALE","null","","","","null","","47","","","2053010","2","","1200","","","","1500","52600","1517","50366","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","43","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1165","2055747","0.0-4.0-49.0-1.0","35","95708","MALE","null","","","","null","","47","","","2054527","2","","","","","","1200","54100","1220","51883","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1166","2057265","0.0-4.0-49.0-2.0","35","95708","MALE","80","","","","75","no_gain","47","","","2055747","2","","","","0","","1500","55300","1518","53103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1167","2058891","0.0-4.0-49.0-3.0","35","95708","MALE","null","","","","null","","47","","","2057265","2","","","","","","1600","56500","1626","54621","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1168","2060409","0.0-4.0-50.0-0.0","35","95708","MALE","null","","","","null","","48","","","2058891","2","","2200","","","","1500","58100","1518","56247","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","31","I","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1169","2062634","0.0-4.0-50.0-1.0","35","95708","MALE","null","","","","null","","48","","","2060409","2","","","","","","2200","59600","2225","57765","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1170","2064163","0.0-4.0-50.0-2.0","35","95708","MALE","117","","","","75","no_gain","48","","","2062634","2","","","","0","","1500","61800","1529","59990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1171","2065582","0.0-4.0-50.0-3.0","35","95708","MALE","null","","","","null","","48","","","2064163","2","","","","","","1400","64000","1419","61519","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1172","2067110","0.0-4.0-51.0-0.0","35","95708","MALE","null","","","","null","","49","","","2065582","2","","1100","","","","1500","65400","1528","62938","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","2","A","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1173","2068315","0.0-4.0-51.0-1.0","35","95708","MALE","null","","","","null","","49","","","2067110","2","","","","","","1100","66900","1205","64466","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1174","2069826","0.0-4.0-51.0-2.0","35","95708","MALE","5","","","","75","no_gain","49","","","2068315","2","","","","0","","1500","68000","1511","65671","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1175","2071141","0.0-4.0-51.0-3.0","35","95708","MALE","null","","","","null","","49","","","2069826","2","","","","","","1300","69100","1315","67182","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1176","2072667","0.0-4.0-52.0-0.0","35","95708","MALE","null","","","","null","","50","","","2071141","2","","3100","","","","1500","70400","1526","68497","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","42","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1177","2075790","0.0-4.0-52.0-1.0","35","95708","MALE","null","","","","null","","50","","","2072667","2","","","","","","3100","71900","3123","70023","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1178","2077314","0.0-4.0-52.0-2.0","35","95708","MALE","45","","","","68","gain","50","","","2075790","2","","","","0","","1500","75000","1524","73146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1179","2079125","0.0-4.0-52.0-3.0","35","95708","MALE","null","","","","null","","50","","","2077314","2","","","","","","1800","78100","1811","74670","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1180","2080642","0.0-4.0-53.0-0.0","35","95708","MALE","null","","","","null","","51","","","2079125","2","","1100","","","","1500","79900","1517","76481","","","","","","","","","","","","0","","","","2800","","","","","","","","","","","","","18","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1181","2081764","0.0-4.0-53.0-1.0","35","95708","MALE","null","","","","null","","51","","","2080642","2","","","","","","1100","81400","1122","77998","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1182","2083279","0.0-4.0-53.0-2.0","35","95708","MALE","263","","","","68","gain","51","","","2081764","2","","","","0","","1500","82500","1515","79120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1183","2086098","0.0-4.0-53.0-3.0","35","95708","MALE","null","","","","null","","51","","","2083279","2","","","","","","2800","83600","2819","80635","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1184","2087629","0.0-4.0-54.0-0.0","35","95708","MALE","null","","","","null","","52","","","2086098","2","","3100","","","","1500","86400","1531","83454","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","","26","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1185","2090746","0.0-4.0-54.0-1.0","35","95708","MALE","null","","","","null","","52","","","2087629","2","","","","","","3100","87900","3117","84985","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1186","2092306","0.0-4.0-54.0-2.0","35","95708","MALE","195","","","","75","no_gain","52","","","2090746","2","","","","0","","1500","91000","1560","88102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1187","2094524","0.0-4.0-54.0-3.0","35","95708","MALE","null","","","","null","","52","","","2092306","2","","","","","","2200","94100","2218","89662","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1188","2096164","0.0-4.0-55.0-0.0","35","95708","MALE","null","","","","null","","53","","","2094524","2","","1100","","","","1500","96300","1640","91880","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","28","F","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1189","2097283","0.0-4.0-55.0-1.0","35","95708","MALE","null","","","","null","","53","","","2096164","2","","","","","","1100","97800","1119","93520","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1190","2098859","0.0-4.0-55.0-2.0","35","95708","MALE","13","","","","68","gain","53","","","2097283","2","","","","0","","1500","98900","1576","94639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1191","2100130","0.0-4.0-55.0-3.0","35","95708","MALE","null","","","","null","","53","","","2098859","2","","","","","","1200","100000","1271","96215","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1192","2101668","0.0-4.0-56.0-0.0","35","95708","MALE","null","","","","null","","54","","","2100130","2","","1700","","","","1500","101200","1538","97486","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","42","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1193","2103393","0.0-4.0-56.0-1.0","35","95708","MALE","null","","","","null","","54","","","2101668","2","","","","","","1700","102700","1725","99024","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
