"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","2022","2813504","0.0-5.0-263.0-0.0","34","22705","male","96","","","","75","","261","","","2813401","4","","","","0","","96","107456","103","108264","","0","47","9","objects","outdoor_scenes","","","","","","0","","","","1300","4","9","47","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","84","79","","","","","","","","chosen","1","gain5","no_gain3","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2023","2814010","0.0-5.0-263.0-1.0-0.0","34","22705","male","null","","","","null","","261","","","2813504","4","","","","","","500","107552","506","108367","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2024","2815316","0.0-5.0-263.0-3.0","34","22705","male","null","","","","null","","261","","","2814010","4","","","","","","1300","108052","1306","108873","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2025","2815456","0.0-5.0-264.0-0.0","34","22705","male","133","","","","68","","262","","","2815316","4","","","","0","","133","109352","140","110179","","1","25","24","body_parts","body_parts","","","","","","0","","","","4500","4","25","24","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","34","70","","","","","","","","unchosen","1","gain5","no_gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2026","2815962","0.0-5.0-264.0-1.0-0.0","34","22705","male","null","","","","null","","262","","","2815456","4","","","","","","500","109485","506","110319","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2027","2820469","0.0-5.0-264.0-3.0","34","22705","male","null","","","","null","","262","","","2815962","4","","","","","","4500","109985","4507","110825","4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2028","2820486","0.0-5.0-265.0-0.0","34","22705","male","5","","","","68","","263","","","2820469","4","","","","0","","5","114485","17","115332","","1","24","20","body_parts","faces","","","","","","0","","","","1900","4","24","20","body_parts","faces","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","70","73","","","","","","","","unchosen","0","no_gain5","gain6","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2029","2820992","0.0-5.0-265.0-1.0-0.0","34","22705","male","null","","","","null","","263","","","2820486","4","","","","","","500","114490","506","115349","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2030","2822899","0.0-5.0-265.0-3.0","34","22705","male","null","","","","null","","263","","","2820992","4","","","","","","1900","114990","1907","115855","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2031","2822960","0.0-5.0-266.0-0.0","34","22705","male","54","","","","75","","264","","","2822899","4","","","","0","","54","116890","61","117762","","0","26","12","body_parts","faces","","","","","","0","","","","1900","4","12","26","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","72","61","","","","","","","","unchosen","0","no_gain6","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2032","2823466","0.0-5.0-266.0-1.0-0.0","34","22705","male","null","","","","null","","264","","","2822960","4","","","","","","500","116944","506","117823","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2033","2825372","0.0-5.0-266.0-3.0","34","22705","male","null","","","","null","","264","","","2823466","4","","","","","","1900","117444","1906","118329","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2034","2825488","0.0-5.0-267.0-0.0","34","22705","male","109","","","","75","","265","","","2825372","4","","","","0","","109","119344","116","120235","","0","23","9","faces","outdoor_scenes","","","","","","0","","","","1600","4","9","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","84","59","","","","","","","","chosen","1","gain5","no_gain5","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2035","2825994","0.0-5.0-267.0-1.0-0.0","34","22705","male","null","","","","null","","265","","","2825488","4","","","","","","500","119453","506","120351","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2036","2827601","0.0-5.0-267.0-3.0","34","22705","male","null","","","","null","","265","","","2825994","4","","","","","","1600","119953","1607","120857","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2037","2827856","0.0-5.0-268.0-0.0","34","22705","male","248","","","","75","","266","","","2827601","4","","","","0","","248","121553","255","122464","","0","16","33","faces","body_parts","","","","","","0","","","","2300","4","33","16","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","39","45","","","","","","","","chosen","0","no_gain2","gain4","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2038","2828362","0.0-5.0-268.0-1.0-0.0","34","22705","male","null","","","","null","","266","","","2827856","4","","","","","","500","121801","506","122719","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2039","2830668","0.0-5.0-268.0-3.0","34","22705","male","null","","","","null","","266","","","2828362","4","","","","","","2300","122301","2306","123225","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2040","2830896","0.0-5.0-269.0-0.0","34","22705","male","221","","","","75","","267","","","2830668","4","","","","0","","221","124601","228","125531","","0","33","40","body_parts","objects","","","","","","0","","","","3700","4","40","33","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","66","39","","","","","","","","chosen","1","gain6","no_gain2","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2041","2831402","0.0-5.0-269.0-1.0-0.0","34","22705","male","null","","","","null","","267","","","2830896","4","","","","","","500","124822","506","125759","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2042","2835108","0.0-5.0-269.0-3.0","34","22705","male","null","","","","null","","267","","","2831402","4","","","","","","3700","125322","3706","126265","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2043","2835125","0.0-5.0-270.0-0.0","34","22705","male","6","","","","75","","268","","","2835108","4","","","","0","","6","129022","17","129971","","0","28","0","body_parts","outdoor_scenes","","","","","","0","","","","1200","4","0","28","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","73","84","","","","","","","","unchosen","0","no_gain3","gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2044","2835631","0.0-5.0-270.0-1.0-0.0","34","22705","male","null","","","","null","","268","","","2835125","4","","","","","","500","129028","506","129988","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2045","2836838","0.0-5.0-270.0-3.0","34","22705","male","null","","","","null","","268","","","2835631","4","","","","","","1200","129528","1207","130494","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2046","2837040","0.0-5.0-271.0-0.0","34","22705","male","195","","","","75","","269","","","2836838","4","","","","0","","195","130728","202","131701","","0","0","42","outdoor_scenes","objects","","","","","","0","","","","1900","4","42","0","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","71","73","","","","","","","","unchosen","1","gain4","no_gain3","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2047","2837546","0.0-5.0-271.0-1.0-0.0","34","22705","male","null","","","","null","","269","","","2837040","4","","","","","","500","130923","506","131903","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2048","2839453","0.0-5.0-271.0-3.0","34","22705","male","null","","","","null","","269","","","2837546","4","","","","","","1900","131423","1907","132409","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2049","2839460","0.0-5.0-272.0-0.0","34","22705","male","1","","","","75","","270","","","2839453","4","","","","0","","1","133323","7","134316","","0","26","0","body_parts","outdoor_scenes","","","","","","0","","","","2000","4","0","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","73","61","","","","","","","","unchosen","0","no_gain3","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2050","2839966","0.0-5.0-272.0-1.0-0.0","34","22705","male","null","","","","null","","270","","","2839460","4","","","","","","500","133324","506","134323","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
