"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","show_chosen_item","","html-keyboard-response","1207","1656954","0.0-4.0-70.0-0.0","33","23013","female","null","","","","null","","68","","","1655430","2","","1600","","","","1500","204700","1524","195153","","","","","","","","","","","","0","","","","2500","","","","","","","","","","","","34","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1208","1658576","0.0-4.0-70.0-1.0","33","23013","female","null","","","","null","","68","","","1656954","2","","","","","","1600","206200","1622","196677","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1209","1660097","0.0-4.0-70.0-2.0","33","23013","female","888","","","","68","gain","68","","","1658576","2","","","","0","","1500","207800","1521","198299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","888","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1210","1662613","0.0-4.0-70.0-3.0","33","23013","female","null","","","","null","","68","","","1660097","2","","","","","","2500","209400","2516","199820","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1211","1664127","0.0-4.0-71.0-0.0","33","23013","female","null","","","","null","","69","","","1662613","2","","2300","","","","1500","211900","1514","202336","","","","","","","","","","","","0","","","","2600","","","","","","","","","","","","14","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1212","1666445","0.0-4.0-71.0-1.0","33","23013","female","null","","","","null","","69","","","1664127","2","","","","","","2300","213400","2318","203850","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1213","1667957","0.0-4.0-71.0-2.0","33","23013","female","898","","","","75","no_gain","69","","","1666445","2","","","","0","","1500","215700","1512","206168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","898","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1214","1670566","0.0-4.0-71.0-3.0","33","23013","female","null","","","","null","","69","","","1667957","2","","","","","","2600","218000","2609","207680","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1215","1672085","0.0-4.0-72.0-0.0","33","23013","female","null","","","","null","","70","","","1670566","2","","2700","","","","1500","220600","1519","210289","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","33","I","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1216","1674805","0.0-4.0-72.0-1.0","33","23013","female","null","","","","null","","70","","","1672085","2","","","","","","2700","222100","2720","211808","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1217","1676330","0.0-4.0-72.0-2.0","33","23013","female","859","","","","68","gain","70","","","1674805","2","","","","0","","1500","224800","1525","214528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","859","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1218","1678543","0.0-4.0-72.0-3.0","33","23013","female","null","","","","null","","70","","","1676330","2","","","","","","2200","227500","2213","216053","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1219","1680069","0.0-4.0-73.0-0.0","33","23013","female","null","","","","null","","71","","","1678543","2","","2500","","","","1500","229700","1526","218266","","","","","","","","","","","","0","","","","4600","","","","","","","","","","","","15","J","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1220","1682584","0.0-4.0-73.0-1.0","33","23013","female","null","","","","null","","71","","","1680069","2","","","","","","2500","231200","2515","219792","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1221","1684114","0.0-4.0-73.0-2.0","33","23013","female","833","","","","75","no_gain","71","","","1682584","2","","","","0","","1500","233700","1530","222307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","833","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1222","1688738","0.0-4.0-73.0-3.0","33","23013","female","null","","","","null","","71","","","1684114","2","","","","","","4600","236200","4624","223837","4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1223","1690274","0.0-4.0-74.0-0.0","33","23013","female","null","","","","null","","72","","","1688738","2","","2100","","","","1500","240800","1536","228461","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","45","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1224","1692401","0.0-4.0-74.0-1.0","33","23013","female","null","","","","null","","72","","","1690274","2","","","","","","2100","242300","2127","229997","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1225","1693919","0.0-4.0-74.0-2.0","33","23013","female","887","","","","68","gain","72","","","1692401","2","","","","0","","1500","244400","1518","232124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","887","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1226","1695055","0.0-4.0-74.0-3.0","33","23013","female","null","","","","null","","72","","","1693919","2","","","","","","1100","246500","1136","233642","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1227","1696594","0.0-4.0-75.0-0.0","33","23013","female","null","","","","null","","73","","","1695055","2","","3300","","","","1500","247600","1539","234778","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","38","A","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1228","1699914","0.0-4.0-75.0-1.0","33","23013","female","null","","","","null","","73","","","1696594","2","","","","","","3300","249100","3320","236317","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1229","1701430","0.0-4.0-75.0-2.0","33","23013","female","953","","","","75","no_gain","73","","","1699914","2","","","","0","","1500","252400","1516","239637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","953","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1230","1702845","0.0-4.0-75.0-3.0","33","23013","female","null","","","","null","","73","","","1701430","2","","","","","","1400","255700","1415","241153","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1231","1704365","0.0-4.0-76.0-0.0","33","23013","female","null","","","","null","","74","","","1702845","2","","2200","","","","1500","257100","1520","242568","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","28","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1232","1706586","0.0-4.0-76.0-1.0","33","23013","female","null","","","","null","","74","","","1704365","2","","","","","","2200","258600","2221","244088","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1233","1708104","0.0-4.0-76.0-2.0","33","23013","female","982","","","","75","no_gain","74","","","1706586","2","","","","0","","1500","260800","1518","246309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","982","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1234","1709820","0.0-4.0-76.0-3.0","33","23013","female","null","","","","null","","74","","","1708104","2","","","","","","1700","263000","1716","247827","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
