"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1860","4608878","0.0-5.0-191.0-0.0","34","40201","male","95","","","","68","","189","","","","4608763","3","","","","0","","95","103346","115","105296","","1","8","17","outdoor_scenes","faces","","","","","","0","","","","1500","3","8","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","61","69","","","","","","","","","chosen","0","no_gain2","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1861","4609390","0.0-5.0-191.0-1.0-0.0","34","40201","male","null","","","","null","","189","","","","4608878","3","","","","","","500","103441","512","105411","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1862","4610906","0.0-5.0-191.0-3.0","34","40201","male","null","","","","null","","189","","","","4609390","3","","","","","","1500","103941","1516","105923","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1863","4610946","0.0-5.0-192.0-0.0","34","40201","male","23","","","","68","","190","","","","4610906","3","","","","0","","23","105441","40","107439","","1","32","44","body_parts","objects","","","","","","0","","","","1700","3","32","44","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","66","75","","","","","","","","","unchosen","0","no_gain1","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1864","4611462","0.0-5.0-192.0-1.0-0.0","34","40201","male","null","","","","null","","190","","","","4610946","3","","","","","","500","105464","516","107479","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1865","4613178","0.0-5.0-192.0-3.0","34","40201","male","null","","","","null","","190","","","","4611462","3","","","","","","1700","105964","1716","107995","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1866","4613200","0.0-5.0-193.0-0.0","34","40201","male","2","","","","75","","191","","","","4613178","3","","","","0","","2","107664","22","109711","","0","11","43","outdoor_scenes","objects","","","","","","0","","","","1300","3","43","11","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","60","86","","","","","","","","","unchosen","1","gain5","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1867","4613710","0.0-5.0-193.0-1.0-0.0","34","40201","male","null","","","","null","","191","","","","4613200","3","","","","","","500","107666","510","109733","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1868","4615020","0.0-5.0-193.0-3.0","34","40201","male","null","","","","null","","191","","","","4613710","3","","","","","","1300","108166","1310","110243","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1869","4615045","0.0-5.0-194.0-0.0","34","40201","male","13","","","","68","","192","","","","4615020","3","","","","0","","13","109466","25","111553","","1","38","39","objects","objects","","","","","","0","","","","1300","3","38","39","objects","objects","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","70","78","","","","","","","","","unchosen","0","no_gain5","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1870","4615557","0.0-5.0-194.0-1.0-0.0","34","40201","male","null","","","","null","","192","","","","4615045","3","","","","","","500","109479","512","111578","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1871","4616867","0.0-5.0-194.0-3.0","34","40201","male","null","","","","null","","192","","","","4615557","3","","","","","","1300","109979","1310","112090","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1872","4617108","0.0-5.0-195.0-0.0","34","40201","male","228","","","","68","","193","","","","4616867","3","","","","0","","228","111279","241","113400","","1","15","30","faces","body_parts","","","","","","0","","","","3600","3","15","30","faces","body_parts","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","67","64","","","","","","","","","chosen","1","gain1","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1873","4617623","0.0-5.0-195.0-1.0-0.0","34","40201","male","null","","","","null","","193","","","","4617108","3","","","","","","500","111507","515","113641","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1874","4621239","0.0-5.0-195.0-3.0","34","40201","male","null","","","","null","","193","","","","4617623","3","","","","","","3600","112007","3616","114156","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1875","4621363","0.0-5.0-196.0-0.0","34","40201","male","100","","","","75","","194","","","","4621239","3","","","","0","","100","115607","124","117772","","0","3","44","outdoor_scenes","objects","","","","","","0","","","","2100","3","44","3","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","75","72","","","","","","","","","unchosen","1","gain6","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1876","4621879","0.0-5.0-196.0-1.0-0.0","34","40201","male","null","","","","null","","194","","","","4621363","3","","","","","","500","115707","516","117896","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1877","4624000","0.0-5.0-196.0-3.0","34","40201","male","null","","","","null","","194","","","","4621879","3","","","","","","2100","116207","2121","118412","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1878","4624032","0.0-5.0-197.0-0.0","34","40201","male","18","","","","75","","195","","","","4624000","3","","","","0","","18","118307","32","120533","","0","14","15","faces","faces","","","","","","0","","","","1600","3","15","14","faces","faces","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","67","70","","","","","","","","","chosen","1","gain1","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1879","4624549","0.0-5.0-197.0-1.0-0.0","34","40201","male","null","","","","null","","195","","","","4624032","3","","","","","","500","118325","517","120565","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1880","4626160","0.0-5.0-197.0-3.0","34","40201","male","null","","","","null","","195","","","","4624549","3","","","","","","1600","118825","1611","121082","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1881","4626322","0.0-5.0-198.0-0.0","34","40201","male","148","","","","75","","196","","","","4626160","3","","","","0","","148","120425","162","122693","","0","11","39","outdoor_scenes","objects","","","","","","0","","","","1800","3","39","11","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","78","86","","","","","","","","","unchosen","1","gain4","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1882","4626834","0.0-5.0-198.0-1.0-0.0","34","40201","male","null","","","","null","","196","","","","4626322","3","","","","","","500","120573","512","122855","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1883","4628653","0.0-5.0-198.0-3.0","34","40201","male","null","","","","null","","196","","","","4626834","3","","","","","","1800","121073","1819","123367","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1884","4628721","0.0-5.0-199.0-0.0","34","40201","male","59","","","","68","","197","","","","4628653","3","","","","0","","59","122873","68","125186","","1","5","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1600","3","5","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","66","86","","","","","","","","","unchosen","1","gain3","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1885","4629236","0.0-5.0-199.0-1.0-0.0","34","40201","male","null","","","","null","","197","","","","4628721","3","","","","","","500","122932","515","125254","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1886","4630852","0.0-5.0-199.0-3.0","34","40201","male","null","","","","null","","197","","","","4629236","3","","","","","","1600","123432","1616","125769","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1887","4630969","0.0-5.0-200.0-0.0","34","40201","male","106","","","","68","","198","","","","4630852","3","","","","0","","106","125032","117","127385","","1","15","23","faces","faces","","","","","","0","","","","3100","3","15","23","faces","faces","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","67","87","","","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1888","4631480","0.0-5.0-200.0-1.0-0.0","34","40201","male","null","","","","null","","198","","","","4630969","3","","","","","","500","125138","511","127502","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
