"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","choice_type","reward_type","stimulus_id","outcome_response","outcome_rt","outcome_acc"
"","memory","","html-keyboard-response","626","223255","0.0-6.0-72.0-0.0","11","36963","11","null","","","","null","","70","","","223142","","","","","","","","","","1","","0","","","","2300","3","1","23","37","faces","objects","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","100","19100","113","21136","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","627","223365","0.0-6.0-72.0-2.0-0.0","11","36963","11","null","","","","null","","70","","","223255","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","19200","110","21249","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","628","223480","0.0-6.0-72.0-3.0","11","36963","11","null","","","","null","","70","","","223365","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","19300","115","21359","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","629","223590","0.0-6.0-73.0-0.0","11","36963","11","null","","","","null","","71","","","223480","","","","","","","","","","1","","0","","","","1700","3","1","21","43","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","100","19400","110","21474","","","","","1","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","630","223703","0.0-6.0-73.0-2.0-0.0","11","36963","11","null","","","","null","","71","","","223590","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","19500","113","21584","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","631","223813","0.0-6.0-73.0-3.0","11","36963","11","null","","","","null","","71","","","223703","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","19600","110","21697","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","632","223926","0.0-6.0-74.0-0.0","11","36963","11","null","","","","null","","72","","","223813","","","","","","","","","","1","B","0","","","","1100","3","1","0","15","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","","","100","19700","113","21807","","","","","0","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","633","224039","0.0-6.0-74.0-2.0-0.0","11","36963","11","null","","","","null","","72","","","223926","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","19800","113","21920","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","634","224153","0.0-6.0-74.0-3.0","11","36963","11","null","","","","null","","72","","","224039","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","19900","114","22033","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","635","224261","0.0-6.0-75.0-0.0","11","36963","11","null","","","","null","","73","","","224153","","","","","","","","","","1","","0","","","","2400","3","1","26","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","100","20000","108","22147","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","636","224377","0.0-6.0-75.0-2.0-0.0","11","36963","11","null","","","","null","","73","","","224261","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","20100","116","22255","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","637","224489","0.0-6.0-75.0-3.0","11","36963","11","null","","","","null","","73","","","224377","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","20200","112","22371","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","638","224598","0.0-6.0-76.0-0.0","11","36963","11","null","","","","null","","74","","","224489","","","","","","","","","","1","","0","","","","1100","3","1","16","40","faces","objects","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","","","100","20300","109","22483","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","639","224711","0.0-6.0-76.0-2.0-0.0","11","36963","11","null","","","","null","","74","","","224598","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","20400","113","22592","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","640","224824","0.0-6.0-76.0-3.0","11","36963","11","null","","","","null","","74","","","224711","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","20500","113","22705","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","641","224937","0.0-6.0-77.0-0.0","11","36963","11","null","","","","null","","75","","","224824","","","","","","","","","","1","E","0","","","","2100","4","1","36","28","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","","100","20600","113","22818","","","","","0","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","642","225045","0.0-6.0-77.0-2.0-0.0","11","36963","11","null","","","","null","","75","","","224937","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","20700","108","22931","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","643","225160","0.0-6.0-77.0-3.0","11","36963","11","null","","","","null","","75","","","225045","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","20800","115","23039","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","644","225272","0.0-6.0-78.0-0.0","11","36963","11","null","","","","null","","76","","","225160","","","","","","","","","","1","G","0","","","","1200","4","1","42","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","100","20900","112","23154","","","","","0","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","645","225383","0.0-6.0-78.0-2.0-0.0","11","36963","11","null","","","","null","","76","","","225272","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","21000","111","23266","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","646","225495","0.0-6.0-78.0-3.0","11","36963","11","null","","","","null","","76","","","225383","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","21100","112","23377","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","647","225610","0.0-6.0-79.0-0.0","11","36963","11","null","","","","null","","77","","","225495","","","","","","","","","","1","","0","","","","1700","4","1","30","2","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","100","21200","115","23489","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","648","225717","0.0-6.0-79.0-2.0-0.0","11","36963","11","null","","","","null","","77","","","225610","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","21300","107","23604","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","649","225831","0.0-6.0-79.0-3.0","11","36963","11","null","","","","null","","77","","","225717","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","21400","114","23711","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","650","225944","0.0-6.0-80.0-0.0","11","36963","11","null","","","","null","","78","","","225831","","","","","","","","","","1","L","0","","","","1500","4","1","30","21","body_parts","faces","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","100","21500","113","23825","","","","","0","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","651","226055","0.0-6.0-80.0-2.0-0.0","11","36963","11","null","","","","null","","78","","","225944","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","21600","111","23938","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","652","226165","0.0-6.0-80.0-3.0","11","36963","11","null","","","","null","","78","","","226055","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","21700","110","24049","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","653","226279","0.0-6.0-81.0-0.0","11","36963","11","null","","","","null","","79","","","226165","","","","","","","","","","1","","0","","","","1400","4","1","4","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","","100","21800","114","24159","","","","","1","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","654","226394","0.0-6.0-81.0-2.0-0.0","11","36963","11","null","","","","null","","79","","","226279","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","21900","115","24273","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","655","226505","0.0-6.0-81.0-3.0","11","36963","11","null","","","","null","","79","","","226394","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","22000","111","24388","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","656","226616","0.0-6.0-82.0-0.0","11","36963","11","null","","","","null","","80","","","226505","","","","","","","","","","1","","0","","","","1300","4","1","15","36","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","100","22100","111","24499","","","","","1","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","657","226725","0.0-6.0-82.0-2.0-0.0","11","36963","11","null","","","","null","","80","","","226616","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","22200","109","24610","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","658","226837","0.0-6.0-82.0-3.0","11","36963","11","null","","","","null","","80","","","226725","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","22300","112","24719","100","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","659","226952","0.0-6.0-83.0-0.0","11","36963","11","null","","","","null","","81","","","226837","","","","","","","","","","1","A","0","","","","3500","4","1","6","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","100","22400","115","24831","","","","","0","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","660","227061","0.0-6.0-83.0-2.0-0.0","11","36963","11","null","","","","null","","81","","","226952","","","","","","","","","","1","","","","","","","","1","","","","","","","","","100","22500","109","24946","","","","1","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","661","227174","0.0-6.0-83.0-3.0","11","36963","11","null","","","","null","","81","","","227061","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","22600","113","25055","100","","","","","","","","","","","","","",""
