"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions_confirmation","","html-keyboard-response","1727","2442794","0.0-5.0-157.0-1.0-0.0","32","68112","female","null","","","","null","","155","","","2442287","3","","","","","","500","19761","507","19951","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1728","2444117","0.0-5.0-157.0-3.0","32","68112","female","null","","","","null","","155","","","2442794","3","","","","","","1300","20261","1323","20458","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1729","2444699","0.0-5.0-158.0-0.0","32","68112","female","577","","","","75","","156","","","2444117","3","","","","0","","577","21561","582","21781","","0","45","40","objects","objects","","","","","","0","","","","1600","3","40","45","objects","objects","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","35","58","","","","","","","","","chosen","0","no_gain4","gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1730","2445209","0.0-5.0-158.0-1.0-0.0","32","68112","female","null","","","","null","","156","","","2444699","3","","","","","","500","22138","510","22363","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1731","2446818","0.0-5.0-158.0-3.0","32","68112","female","null","","","","null","","156","","","2445209","3","","","","","","1600","22638","1609","22873","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1732","2447383","0.0-5.0-159.0-0.0","32","68112","female","560","","","","68","","157","","","2446818","3","","","","0","","560","24238","565","24482","","1","10","47","outdoor_scenes","objects","","","","","","0","","","","1400","3","10","47","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","84","22","","","","","","","","","chosen","1","gain6","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1733","2447888","0.0-5.0-159.0-1.0-0.0","32","68112","female","null","","","","null","","157","","","2447383","3","","","","","","500","24798","505","25047","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1734","2449302","0.0-5.0-159.0-3.0","32","68112","female","null","","","","null","","157","","","2447888","3","","","","","","1400","25298","1414","25552","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1735","2449882","0.0-5.0-160.0-0.0","32","68112","female","576","","","","75","","158","","","2449302","3","","","","0","","576","26698","580","26966","","0","42","28","objects","body_parts","","","","","","0","","","","2100","3","28","42","body_parts","objects","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","41","18","","","","","","","","","unchosen","0","no_gain1","gain2","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1736","2450391","0.0-5.0-160.0-1.0-0.0","32","68112","female","null","","","","null","","158","","","2449882","3","","","","","","500","27274","509","27546","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1737","2452496","0.0-5.0-160.0-3.0","32","68112","female","null","","","","null","","158","","","2450391","3","","","","","","2100","27774","2105","28055","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1738","2453430","0.0-5.0-161.0-0.0","32","68112","female","930","","","","68","","159","","","2452496","3","","","","0","","930","29874","934","30160","","1","29","43","body_parts","objects","","","","","","0","","","","1200","3","29","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","0","10","","","","","","","","","unchosen","0","no_gain4","gain3","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1739","2453942","0.0-5.0-161.0-1.0-0.0","32","68112","female","null","","","","null","","159","","","2453430","3","","","","","","500","30804","512","31094","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1740","2455154","0.0-5.0-161.0-3.0","32","68112","female","null","","","","null","","159","","","2453942","3","","","","","","1200","31304","1212","31606","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1741","2455920","0.0-5.0-162.0-0.0","32","68112","female","760","","","","75","","160","","","2455154","3","","","","0","","760","32504","766","32818","","0","20","11","faces","outdoor_scenes","","","","","","0","","","","4100","3","11","20","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","76","53","","","","","","","","","chosen","0","no_gain1","gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1742","2456432","0.0-5.0-162.0-1.0-0.0","32","68112","female","null","","","","null","","160","","","2455920","3","","","","","","500","33264","512","33584","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1743","2460551","0.0-5.0-162.0-3.0","32","68112","female","null","","","","null","","160","","","2456432","3","","","","","","4100","33764","4119","34096","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1744","2461158","0.0-5.0-163.0-0.0","32","68112","female","602","","","","75","","161","","","2460551","3","","","","0","","602","37864","607","38215","","0","21","28","faces","body_parts","","","","","","0","","","","1900","3","28","21","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","41","0","","","","","","","","","unchosen","0","no_gain1","gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1745","2461662","0.0-5.0-163.0-1.0-0.0","32","68112","female","null","","","","null","","161","","","2461158","3","","","","","","500","38466","504","38822","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1746","2463567","0.0-5.0-163.0-3.0","32","68112","female","null","","","","null","","161","","","2461662","3","","","","","","1900","38966","1905","39326","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1747","2464738","0.0-5.0-164.0-0.0","32","68112","female","1167","","","","68","","162","","","2463567","3","","","","0","","1167","40866","1171","41231","","1","2","15","outdoor_scenes","faces","","","","","","0","","","","2000","3","2","15","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","85","19","","","","","","","","","chosen","1","gain5","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1748","2465246","0.0-5.0-164.0-1.0-0.0","32","68112","female","null","","","","null","","162","","","2464738","3","","","","","","500","42033","508","42402","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1749","2467257","0.0-5.0-164.0-3.0","32","68112","female","null","","","","null","","162","","","2465246","3","","","","","","2000","42533","2011","42910","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1750","2467933","0.0-5.0-165.0-0.0","32","68112","female","672","","","","75","","163","","","2467257","3","","","","0","","672","44533","676","44921","","0","34","39","body_parts","objects","","","","","","0","","","","2600","3","39","34","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","77","45","","","","","","","","","unchosen","0","no_gain2","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1751","2468439","0.0-5.0-165.0-1.0-0.0","32","68112","female","null","","","","null","","163","","","2467933","3","","","","","","500","45205","506","45597","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1752","2471043","0.0-5.0-165.0-3.0","32","68112","female","null","","","","null","","163","","","2468439","3","","","","","","2600","45705","2604","46103","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1753","2471627","0.0-5.0-166.0-0.0","32","68112","female","579","","","","75","","164","","","2471043","3","","","","0","","579","48305","584","48707","","0","29","31","body_parts","body_parts","","","","","","0","","","","1100","3","31","29","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","13","0","","","","","","","","","unchosen","1","gain1","no_gain4","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1754","2472131","0.0-5.0-166.0-1.0-0.0","32","68112","female","null","","","","null","","164","","","2471627","3","","","","","","500","48884","504","49291","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1755","2473252","0.0-5.0-166.0-3.0","32","68112","female","null","","","","null","","164","","","2472131","3","","","","","","1100","49384","1121","49795","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
