"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1625","2278403","0.0-5.0-128.0-0.0","25","32234","male","348","","","","68","","126","","","2278041","2","","","","0","","348","135979","362","140929","","1","25","33","body_parts","body_parts","","","","","","0","","","","1900","2","25","33","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","71","88","","","","","","","","","","chosen","0","no_gain5","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1626","2278915","0.0-5.0-128.0-1.0-0.0","25","32234","male","null","","","","null","","126","","","2278403","2","","","","","","500","136327","512","141291","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1627","2280857","0.0-5.0-128.0-3.0","25","32234","male","null","","","","null","","126","","","2278915","2","","","","","","1900","136827","1942","141803","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1628","2281027","0.0-5.0-129.0-0.0","25","32234","male","136","","","","75","","127","","","2280857","2","","","","0","","136","138727","170","143745","","0","20","9","faces","outdoor_scenes","","","","","","0","","","","1600","2","9","20","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","68","77","","","","","","","","","","unchosen","0","no_gain2","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1629","2281549","0.0-5.0-129.0-1.0-0.0","25","32234","male","null","","","","null","","127","","","2281027","2","","","","","","500","138863","522","143915","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1630","2283197","0.0-5.0-129.0-3.0","25","32234","male","null","","","","null","","127","","","2281549","2","","","","","","1600","139363","1648","144437","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1631","2283225","0.0-5.0-130.0-0.0","25","32234","male","14","","","","75","","128","","","2283197","2","","","","0","","14","140963","28","146085","","0","17","42","faces","objects","","","","","","0","","","","3100","2","42","17","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","81","84","","","","","","","","","","unchosen","1","gain5","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1632","2283741","0.0-5.0-130.0-1.0-0.0","25","32234","male","null","","","","null","","128","","","2283225","2","","","","","","500","140977","516","146113","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1633","2286853","0.0-5.0-130.0-3.0","25","32234","male","null","","","","null","","128","","","2283741","2","","","","","","3100","141477","3112","146629","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1634","2287033","0.0-5.0-131.0-0.0","25","32234","male","161","","","","68","","129","","","2286853","2","","","","0","","161","144577","180","149741","","1","3","33","outdoor_scenes","body_parts","","","","","","0","","","","2800","2","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","68","88","","","","","","","","","","chosen","0","no_gain1","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1635","2287583","0.0-5.0-131.0-1.0-0.0","25","32234","male","null","","","","null","","129","","","2287033","2","","","","","","500","144738","550","149921","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1636","2290403","0.0-5.0-131.0-3.0","25","32234","male","null","","","","null","","129","","","2287583","2","","","","","","2800","145238","2820","150471","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1637","2290492","0.0-5.0-132.0-0.0","25","32234","male","75","","","","75","","130","","","2290403","2","","","","0","","75","148038","89","153291","","0","5","31","outdoor_scenes","body_parts","","","","","","0","","","","1800","2","31","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","75","70","","","","","","","","","","chosen","1","gain5","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1638","2291012","0.0-5.0-132.0-1.0-0.0","25","32234","male","null","","","","null","","130","","","2290492","2","","","","","","500","148113","520","153380","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1639","2292867","0.0-5.0-132.0-3.0","25","32234","male","null","","","","null","","130","","","2291012","2","","","","","","1800","148613","1855","153900","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1640","2293063","0.0-5.0-133.0-0.0","25","32234","male","175","","","","75","","131","","","2292867","2","","","","0","","175","150413","196","155755","","0","20","34","faces","body_parts","","","","","","0","","","","2100","2","34","20","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","86","77","","","","","","","","","","unchosen","0","no_gain6","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1641","2293581","0.0-5.0-133.0-1.0-0.0","25","32234","male","null","","","","null","","131","","","2293063","2","","","","","","500","150588","518","155951","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1642","2295702","0.0-5.0-133.0-3.0","25","32234","male","null","","","","null","","131","","","2293581","2","","","","","","2100","151088","2121","156469","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1643","2295949","0.0-5.0-134.0-0.0","25","32234","male","233","","","","75","","132","","","2295702","2","","","","0","","233","153188","247","158590","","0","35","45","body_parts","objects","","","","","","0","","","","2100","2","45","35","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","75","33","","","","","","","","","","chosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1644","2296471","0.0-5.0-134.0-1.0-0.0","25","32234","male","null","","","","null","","132","","","2295949","2","","","","","","500","153421","522","158837","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1645","2298593","0.0-5.0-134.0-3.0","25","32234","male","null","","","","null","","132","","","2296471","2","","","","","","2100","153921","2122","159359","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1646","2298692","0.0-5.0-135.0-0.0","25","32234","male","88","","","","68","","133","","","2298593","2","","","","0","","88","156021","99","161481","","1","43","31","objects","body_parts","","","","","","0","","","","1600","2","43","31","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","58","75","","","","","","","","","","chosen","0","no_gain2","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1647","2299214","0.0-5.0-135.0-1.0-0.0","25","32234","male","null","","","","null","","133","","","2298692","2","","","","","","500","156109","522","161580","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1648","2300868","0.0-5.0-135.0-3.0","25","32234","male","null","","","","null","","133","","","2299214","2","","","","","","1600","156609","1654","162102","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1649","2301508","0.0-5.0-136.0-0.0","25","32234","male","625","","","","75","","134","","","2300868","2","","","","0","","625","158209","640","163756","","0","37","17","objects","faces","","","","","","0","","","","2600","2","17","37","faces","objects","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","84","68","","","","","","","","","","unchosen","0","no_gain4","gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1650","2302107","0.0-5.0-136.0-1.0-0.0","25","32234","male","null","","","","null","","134","","","2301508","2","","","","","","500","158834","599","164396","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1651","2304740","0.0-5.0-136.0-3.0","25","32234","male","null","","","","null","","134","","","2302107","2","","","","","","2600","159334","2633","164995","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1652","2304891","0.0-5.0-137.0-0.0","25","32234","male","136","","","","75","","135","","","2304740","2","","","","0","","136","161934","151","167628","","0","5","8","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1100","2","8","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","80","70","","","","","","","","","","chosen","1","gain4","no_gain4","0","","","","","","","","","","","","","","",""
