"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1484","2873460","0.0-5.0-26.0-0.0","30","30126","female","null","","","","null","","24","","","2871920","1","","","","1","","1500","70992","1540","72833","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","3100","1","9","24","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","59","42","","","","","","","","","chosen","0","no_gain1","gain5","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1485","2873792","0.0-5.0-26.0-2.0-0.0","30","30126","female","null","","","","null","","24","","","2873460","1","","","","1","","300","72492","332","74373","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1486","2876631","0.0-5.0-26.0-3.0","30","30126","female","null","","","","null","","24","","","2873792","1","","","","","","2800","72792","2839","74705","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1487","2877677","0.0-5.0-27.0-0.0","30","30126","female","1020","","","","68","","25","","","2876631","1","","","","0","","1020","75592","1046","77544","","","1","26","9","body_parts","outdoor_scenes","","","","","","0","","","","2700","1","26","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","41","59","","","","","","","","","chosen","1","gain2","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1488","2878203","0.0-5.0-27.0-1.0-0.0","30","30126","female","null","","","","null","","25","","","2877677","1","","","","","","500","76612","526","78590","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1489","2880941","0.0-5.0-27.0-3.0","30","30126","female","null","","","","null","","25","","","2878203","1","","","","","","2700","77112","2738","79116","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1490","2882513","0.0-5.0-28.0-0.0","30","30126","female","null","","","","null","","26","","","2880941","1","","","","1","","1500","79812","1572","81854","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1400","1","26","27","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","41","75","","","","","","","","","chosen","1","gain2","no_gain2","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1491","2882860","0.0-5.0-28.0-2.0-0.0","30","30126","female","null","","","","null","","26","","","2882513","1","","","","1","","300","81312","347","83426","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1492","2883987","0.0-5.0-28.0-3.0","30","30126","female","null","","","","null","","26","","","2882860","1","","","","","","1100","81612","1127","83773","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1493","2885262","0.0-5.0-29.0-0.0","30","30126","female","1248","","","","68","","27","","","2883987","1","","","","0","","1248","82712","1275","84900","","","1","22","10","faces","outdoor_scenes","","","","","","0","","","","1100","1","22","10","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","46","68","","","","","","","","","unchosen","1","gain4","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1494","2885791","0.0-5.0-29.0-1.0-0.0","30","30126","female","null","","","","null","","27","","","2885262","1","","","","","","500","83960","529","86175","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1495","2886921","0.0-5.0-29.0-3.0","30","30126","female","null","","","","null","","27","","","2885791","1","","","","","","1100","84460","1130","86704","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1496","2888451","0.0-5.0-30.0-0.0","30","30126","female","null","","","","null","","28","","","2886921","1","","","","1","","1500","85560","1530","87834","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1900","1","14","11","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","19","78","","","","","","","","","unchosen","0","no_gain1","gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1497","2888765","0.0-5.0-30.0-2.0-0.0","30","30126","female","null","","","","null","","28","","","2888451","1","","","","1","","300","87060","314","89364","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1498","2890381","0.0-5.0-30.0-3.0","30","30126","female","null","","","","null","","28","","","2888765","1","","","","","","1600","87360","1616","89678","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1499","2891715","0.0-5.0-31.0-0.0","30","30126","female","1314","","","","68","","29","","","2890381","1","","","","0","","1314","88960","1334","91294","","","1","0","39","outdoor_scenes","objects","","","","","","0","","","","1200","1","0","39","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","69","67","","","","","","","","","chosen","1","gain6","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1500","2892255","0.0-5.0-31.0-1.0-0.0","30","30126","female","null","","","","null","","29","","","2891715","1","","","","","","500","90274","540","92628","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1501","2893487","0.0-5.0-31.0-3.0","30","30126","female","null","","","","null","","29","","","2892255","1","","","","","","1200","90774","1232","93168","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1502","2894551","0.0-5.0-32.0-0.0","30","30126","female","1040","","","","75","","30","","","2893487","1","","","","0","","1040","91974","1064","94400","","","0","35","24","body_parts","body_parts","","","","","","0","","","","2300","1","24","35","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","42","42","","","","","","","","","chosen","1","gain5","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1503","2895094","0.0-5.0-32.0-1.0-0.0","30","30126","female","null","","","","null","","30","","","2894551","1","","","","","","500","93014","543","95464","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1504","2897415","0.0-5.0-32.0-3.0","30","30126","female","null","","","","null","","30","","","2895094","1","","","","","","2300","93514","2321","96007","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1505","2898961","0.0-5.0-33.0-0.0","30","30126","female","1512","","","","75","","31","","","2897415","1","","","","0","","1512","95814","1546","98328","","","0","17","10","faces","outdoor_scenes","","","","","","0","","","","2000","1","10","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","68","32","","","","","","","","","unchosen","0","no_gain3","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1506","2899577","0.0-5.0-33.0-1.0-0.0","30","30126","female","null","","","","null","","31","","","2898961","1","","","","","","500","97326","616","99874","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1507","2901625","0.0-5.0-33.0-3.0","30","30126","female","null","","","","null","","31","","","2899577","1","","","","","","2000","97826","2048","100490","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1508","2903039","0.0-5.0-34.0-0.0","30","30126","female","1398","","","","68","","32","","","2901625","1","","","","0","","1398","99826","1414","102538","","","1","0","46","outdoor_scenes","objects","","","","","","0","","","","2000","1","0","46","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","69","46","","","","","","","","","chosen","1","gain6","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1509","2903571","0.0-5.0-34.0-1.0-0.0","30","30126","female","null","","","","null","","32","","","2903039","1","","","","","","500","101224","532","103952","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1510","2905604","0.0-5.0-34.0-3.0","30","30126","female","null","","","","null","","32","","","2903571","1","","","","","","2000","101724","2033","104484","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1511","2906608","0.0-5.0-35.0-0.0","30","30126","female","970","","","","75","","33","","","2905604","1","","","","0","","970","103724","1004","106517","","","0","34","32","body_parts","body_parts","","","","","","0","","","","1300","1","32","34","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","34","15","","","","","","","","","unchosen","0","no_gain6","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1512","2907131","0.0-5.0-35.0-1.0-0.0","30","30126","female","null","","","","null","","33","","","2906608","1","","","","","","500","104694","523","107521","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
