"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","1314","1935074","0.0-5.0-26.0-3.0","27","56536","female","null","","","","null","","24","","","1932868","1","","","","","","2200","67952","2206","68321","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1315","1935972","0.0-5.0-27.0-0.0","27","56536","female","892","","","","68","","25","","","1935074","1","","","","0","","892","70152","898","70527","","1","44","13","objects","faces","","","","","","0","","","","3300","1","44","13","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","27","42","","","","","","","unchosen","1","gain2","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1316","1936477","0.0-5.0-27.0-1.0-0.0","27","56536","female","null","","","","null","","25","","","1935972","1","","","","","","500","71044","505","71425","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1317","1939783","0.0-5.0-27.0-3.0","27","56536","female","null","","","","null","","25","","","1936477","1","","","","","","3300","71544","3306","71930","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1318","1940346","0.0-5.0-28.0-0.0","27","56536","female","557","","","","75","","26","","","1939783","1","","","","0","","557","74844","563","75236","","0","46","11","objects","outdoor_scenes","","","","","","0","","","","2100","1","11","46","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","82","94","","","","","","","chosen","0","no_gain2","gain4","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1319","1940853","0.0-5.0-28.0-1.0-0.0","27","56536","female","null","","","","null","","26","","","1940346","1","","","","","","500","75401","507","75799","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1320","1942959","0.0-5.0-28.0-3.0","27","56536","female","null","","","","null","","26","","","1940853","1","","","","","","2100","75901","2106","76306","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1321","1943936","0.0-5.0-29.0-0.0","27","56536","female","972","","","","68","","27","","","1942959","1","","","","0","","972","78001","977","78412","","1","47","44","objects","objects","","","","","","0","","","","1000","1","47","44","objects","objects","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","56","27","","","","","","","unchosen","0","no_gain2","gain2","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1322","1944443","0.0-5.0-29.0-1.0-0.0","27","56536","female","null","","","","null","","27","","","1943936","1","","","","","","500","78973","507","79389","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1323","1945449","0.0-5.0-29.0-3.0","27","56536","female","null","","","","null","","27","","","1944443","1","","","","","","1000","79473","1006","79896","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1324","1946218","0.0-5.0-30.0-0.0","27","56536","female","762","","","","75","","28","","","1945449","1","","","","0","","762","80473","769","80902","","0","0","30","outdoor_scenes","body_parts","","","","","","0","","","","2600","1","30","0","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","66","19","","","","","","","unchosen","0","no_gain4","gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1325","1946724","0.0-5.0-30.0-1.0-0.0","27","56536","female","null","","","","null","","28","","","1946218","1","","","","","","500","81235","506","81671","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1326","1949331","0.0-5.0-30.0-3.0","27","56536","female","null","","","","null","","28","","","1946724","1","","","","","","2600","81735","2607","82177","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1327","1950201","0.0-5.0-31.0-0.0","27","56536","female","865","","","","75","","29","","","1949331","1","","","","0","","865","84335","870","84784","","0","6","34","outdoor_scenes","body_parts","","","","","","0","","","","1500","1","34","6","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","15","72","","","","","","","chosen","0","no_gain3","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1328","1950706","0.0-5.0-31.0-1.0-0.0","27","56536","female","null","","","","null","","29","","","1950201","1","","","","","","500","85200","505","85654","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1329","1952212","0.0-5.0-31.0-3.0","27","56536","female","null","","","","null","","29","","","1950706","1","","","","","","1500","85700","1506","86159","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1330","1953141","0.0-5.0-32.0-0.0","27","56536","female","924","","","","68","","30","","","1952212","1","","","","0","","924","87200","929","87665","","1","2","30","outdoor_scenes","body_parts","","","","","","0","","","","1200","1","2","30","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","25","66","","","","","","","unchosen","1","gain5","no_gain4","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1331","1953652","0.0-5.0-32.0-1.0-0.0","27","56536","female","null","","","","null","","30","","","1953141","1","","","","","","500","88124","511","88594","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1332","1954856","0.0-5.0-32.0-3.0","27","56536","female","null","","","","null","","30","","","1953652","1","","","","","","1200","88624","1204","89105","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1333","1955932","0.0-5.0-33.0-0.0","27","56536","female","1071","","","","75","","31","","","1954856","1","","","","0","","1071","89824","1076","90309","","0","2","13","outdoor_scenes","faces","","","","","","0","","","","2100","1","13","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","42","25","","","","","","","unchosen","0","no_gain3","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1334","1956439","0.0-5.0-33.0-1.0-0.0","27","56536","female","null","","","","null","","31","","","1955932","1","","","","","","500","90895","507","91385","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1335","1958545","0.0-5.0-33.0-3.0","27","56536","female","null","","","","null","","31","","","1956439","1","","","","","","2100","91395","2106","91892","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1336","1959060","0.0-5.0-34.0-0.0","27","56536","female","508","","","","75","","32","","","1958545","1","","","","0","","508","93495","515","93998","","0","46","27","objects","body_parts","","","","","","0","","","","4300","1","27","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","94","94","","","","","","","chosen","0","no_gain5","gain4","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1337","1959567","0.0-5.0-34.0-1.0-0.0","27","56536","female","null","","","","null","","32","","","1959060","1","","","","","","500","94003","507","94513","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1338","1963873","0.0-5.0-34.0-3.0","27","56536","female","null","","","","null","","32","","","1959567","1","","","","","","4300","94503","4306","95020","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1339","1964669","0.0-5.0-35.0-0.0","27","56536","female","791","","","","75","","33","","","1963873","1","","","","0","","791","98803","796","99326","","0","2","25","outdoor_scenes","body_parts","","","","","","0","","","","1000","1","25","2","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","40","25","","","","","","","unchosen","0","no_gain1","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1340","1965176","0.0-5.0-35.0-1.0-0.0","27","56536","female","null","","","","null","","33","","","1964669","1","","","","","","500","99594","507","100122","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1341","1966182","0.0-5.0-35.0-3.0","27","56536","female","null","","","","null","","33","","","1965176","1","","","","","","1000","100094","1006","100629","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1342","1966907","0.0-5.0-36.0-0.0","27","56536","female","720","","","","68","","34","","","1966182","1","","","","0","","720","101094","725","101635","","1","29","34","body_parts","body_parts","","","","","","0","","","","2300","1","29","34","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","100","15","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","","",""
