"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_final_decisions","","html-keyboard-response","1908","2483650","0.0-5.0-212.0-3.0","27","87740","Female","null","","","","null","","210","","","2482133","3","","","","","","1500","181525","1517","185157","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1909","2483984","0.0-5.0-213.0-0.0","27","87740","Female","323","","","","68","","211","","","2483650","3","","","","0","","323","183025","334","186674","","","1","29","30","body_parts","body_parts","","","","","","0","","","","1700","3","29","30","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","82","76","","","","","","","","","unchosen","0","no_gain3","gain2","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1910","2484499","0.0-5.0-213.0-1.0-0.0","27","87740","Female","null","","","","null","","211","","","2483984","3","","","","","","500","183348","515","187008","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1911","2486212","0.0-5.0-213.0-3.0","27","87740","Female","null","","","","null","","211","","","2484499","3","","","","","","1700","183848","1713","187523","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1912","2486419","0.0-5.0-214.0-0.0","27","87740","Female","195","","","","68","","212","","","2486212","3","","","","0","","195","185548","207","189236","","","1","1","18","outdoor_scenes","faces","","","","","","0","","","","1000","3","1","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","76","66","","","","","","","","","unchosen","1","gain5","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1913","2486936","0.0-5.0-214.0-1.0-0.0","27","87740","Female","null","","","","null","","212","","","2486419","3","","","","","","500","185743","517","189443","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1914","2487954","0.0-5.0-214.0-3.0","27","87740","Female","null","","","","null","","212","","","2486936","3","","","","","","1000","186243","1018","189960","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1915","2488432","0.0-5.0-215.0-0.0","27","87740","Female","469","","","","75","","213","","","2487954","3","","","","0","","469","187243","478","190978","","","0","18","13","faces","faces","","","","","","0","","","","2800","3","13","18","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","63","66","","","","","","","","","unchosen","1","gain6","no_gain5","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1916","2488948","0.0-5.0-215.0-1.0-0.0","27","87740","Female","null","","","","null","","213","","","2488432","3","","","","","","500","187712","516","191456","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1917","2491770","0.0-5.0-215.0-3.0","27","87740","Female","null","","","","null","","213","","","2488948","3","","","","","","2800","188212","2822","191972","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1918","2492158","0.0-5.0-216.0-0.0","27","87740","Female","364","","","","75","","214","","","2491770","3","","","","0","","364","191012","388","194794","","","0","14","2","faces","outdoor_scenes","","","","","","0","","","","2400","3","2","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","99","59","","","","","","","","","chosen","0","no_gain1","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1919","2492674","0.0-5.0-216.0-1.0-0.0","27","87740","Female","null","","","","null","","214","","","2492158","3","","","","","","500","191376","516","195182","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1920","2495096","0.0-5.0-216.0-3.0","27","87740","Female","null","","","","null","","214","","","2492674","3","","","","","","2400","191876","2422","195698","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1921","2495403","0.0-5.0-217.0-0.0","27","87740","Female","295","","","","68","","215","","","2495096","3","","","","0","","295","194276","307","198120","","","1","31","1","body_parts","outdoor_scenes","","","","","","0","","","","3800","3","31","1","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","72","76","","","","","","","","","unchosen","0","no_gain1","gain5","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1922","2495943","0.0-5.0-217.0-1.0-0.0","27","87740","Female","null","","","","null","","215","","","2495403","3","","","","","","500","194571","540","198427","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1923","2499888","0.0-5.0-217.0-3.0","27","87740","Female","null","","","","null","","215","","","2495943","3","","","","","","3800","195071","3945","198967","3800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1924","2499938","0.0-5.0-218.0-0.0","27","87740","Female","3","","","","68","","216","","","2499888","3","","","","0","","3","198871","50","202912","","","1","18","44","faces","objects","","","","","","0","","","","1500","3","18","44","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","66","74","","","","","","","","","unchosen","0","no_gain5","gain3","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1925","2500463","0.0-5.0-218.0-1.0-0.0","27","87740","Female","null","","","","null","","216","","","2499938","3","","","","","","500","198874","525","202962","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1926","2501983","0.0-5.0-218.0-3.0","27","87740","Female","null","","","","null","","216","","","2500463","3","","","","","","1500","199374","1520","203487","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1927","2502370","0.0-5.0-219.0-0.0","27","87740","Female","374","","","","75","","217","","","2501983","3","","","","0","","374","200874","387","205007","","","0","45","18","objects","faces","","","","","","0","","","","1100","3","18","45","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","66","89","","","","","","","","","unchosen","0","no_gain5","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1928","2502897","0.0-5.0-219.0-1.0-0.0","27","87740","Female","null","","","","null","","217","","","2502370","3","","","","","","500","201248","527","205394","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1929","2504014","0.0-5.0-219.0-3.0","27","87740","Female","null","","","","null","","217","","","2502897","3","","","","","","1100","201748","1117","205921","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1930","2504205","0.0-5.0-220.0-0.0","27","87740","Female","177","","","","68","","218","","","2504014","3","","","","0","","177","202848","191","207038","","","1","42","9","objects","outdoor_scenes","","","","","","0","","","","1500","3","42","9","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","58","84","","","","","","","","","chosen","1","gain4","no_gain2","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1931","2504719","0.0-5.0-220.0-1.0-0.0","27","87740","Female","null","","","","null","","218","","","2504205","3","","","","","","500","203025","514","207229","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1932","2506234","0.0-5.0-220.0-3.0","27","87740","Female","null","","","","null","","218","","","2504719","3","","","","","","1500","203525","1515","207743","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1933","2506323","0.0-5.0-221.0-0.0","27","87740","Female","75","","","","68","","219","","","2506234","3","","","","0","","75","205025","89","209258","","","1","9","0","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2500","3","9","0","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","84","98","","","","","","","","","chosen","0","no_gain2","gain6","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1934","2506837","0.0-5.0-221.0-1.0-0.0","27","87740","Female","null","","","","null","","219","","","2506323","3","","","","","","500","205100","514","209347","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1935","2509372","0.0-5.0-221.0-3.0","27","87740","Female","null","","","","null","","219","","","2506837","3","","","","","","2500","205600","2535","209861","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_run_over","","html-keyboard-response","1936","2512118","0.0-5.0-221.0-5.0-0.0","27","87740","Female","2734","","","","68","","219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
