"","success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"1348","","iti_final_decisions","","html-keyboard-response",1347,1883723,"0.0-5.0-36.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",34,NA,"",NA,1881885,1,"",NA,NA,NA,NA,1600,79712,1838,83204,1600,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1349","","final_decisions","","html-keyboard-response",1348,1883765,"0.0-5.0-37.0-0.0",33,21859,"Female","27","","",NA,"68","",35,NA,"",NA,1883723,1,"",NA,NA,0,NA,27,81312,42,85042,NA,1,36,43,"objects","objects",NA,NA,"","","",0,NA,"","","1200",1,36,43,"objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg",80,67,NA,NA,"","",NA,NA,"chosen",1,"gain1","no_gain5",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1350","","final_decisions_confirmation","","html-keyboard-response",1349,1884280,"0.0-5.0-37.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",35,NA,"",NA,1883765,1,"",NA,NA,NA,NA,500,81339,515,85084,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1351","","iti_final_decisions","","html-keyboard-response",1350,1885550,"0.0-5.0-37.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",35,NA,"",NA,1884280,1,"",NA,NA,NA,NA,1200,81839,1270,85599,1200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1352","","final_decisions","","html-keyboard-response",1351,1885934,"0.0-5.0-38.0-0.0",33,21859,"Female","358","","",NA,"68","",36,NA,"",NA,1885550,1,"",NA,NA,0,NA,358,83039,384,86869,NA,1,33,1,"body_parts","outdoor_scenes",NA,NA,"","","",0,NA,"","","1500",1,33,1,"body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg",24,30,NA,NA,"","",NA,NA,"chosen",0,"no_gain6","gain2",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1353","","final_decisions_confirmation","","html-keyboard-response",1352,1886457,"0.0-5.0-38.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",36,NA,"",NA,1885934,1,"",NA,NA,NA,NA,500,83397,523,87253,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1354","","iti_final_decisions","","html-keyboard-response",1353,1887970,"0.0-5.0-38.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",36,NA,"",NA,1886457,1,"",NA,NA,NA,NA,1500,83897,1513,87776,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1355","","final_decisions","","html-keyboard-response",1354,1888108,"0.0-5.0-39.0-0.0",33,21859,"Female","123","","",NA,"75","",37,NA,"",NA,1887970,1,"",NA,NA,0,NA,123,85397,138,89289,NA,0,13,14,"faces","faces",NA,NA,"","","",0,NA,"","","4800",1,14,13,"faces","faces","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",28,75,NA,NA,"","",NA,NA,"unchosen",1,"gain2","no_gain6",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1356","","final_decisions_confirmation","","html-keyboard-response",1355,1888639,"0.0-5.0-39.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",37,NA,"",NA,1888108,1,"",NA,NA,NA,NA,500,85520,531,89427,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1357","","iti_final_decisions","","html-keyboard-response",1356,1893521,"0.0-5.0-39.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",37,NA,"",NA,1888639,1,"",NA,NA,NA,NA,4800,86020,4882,89958,4800,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1358","","final_decisions","","html-keyboard-response",1357,1893532,"0.0-5.0-40.0-0.0",33,21859,"Female","0","","",NA,"68","",38,NA,"",NA,1893521,1,"",NA,NA,0,NA,0,90820,11,94840,NA,1,1,27,"outdoor_scenes","body_parts",NA,NA,"","","",0,NA,"","","1500",1,1,27,"outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg",30,82,NA,NA,"","",NA,NA,"chosen",1,"gain2","no_gain2",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1359","","final_decisions_confirmation","","html-keyboard-response",1358,1894044,"0.0-5.0-40.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",38,NA,"",NA,1893532,1,"",NA,NA,NA,NA,500,90820,512,94851,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1360","","iti_final_decisions","","html-keyboard-response",1359,1895564,"0.0-5.0-40.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",38,NA,"",NA,1894044,1,"",NA,NA,NA,NA,1500,91320,1520,95363,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1361","","final_decisions","","html-keyboard-response",1360,1895646,"0.0-5.0-41.0-0.0",33,21859,"Female","68","","",NA,"75","",39,NA,"",NA,1895564,1,"",NA,NA,0,NA,68,92820,82,96883,NA,0,32,18,"body_parts","faces",NA,NA,"","","",0,NA,"","","1700",1,18,32,"faces","body_parts","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg",20,47,NA,NA,"","",NA,NA,"unchosen",0,"no_gain5","gain1",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1362","","final_decisions_confirmation","","html-keyboard-response",1361,1896181,"0.0-5.0-41.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",39,NA,"",NA,1895646,1,"",NA,NA,NA,NA,500,92888,535,96965,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1363","","iti_final_decisions","","html-keyboard-response",1362,1897902,"0.0-5.0-41.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",39,NA,"",NA,1896181,1,"",NA,NA,NA,NA,1700,93388,1721,97500,1700,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1364","","final_decisions","","html-keyboard-response",1363,1898037,"0.0-5.0-42.0-0.0",33,21859,"Female","115","","",NA,"75","",40,NA,"",NA,1897902,1,"",NA,NA,0,NA,115,95088,135,99221,NA,0,32,38,"body_parts","objects",NA,NA,"","","",0,NA,"","","1200",1,38,32,"objects","body_parts","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg",39,47,NA,NA,"","",NA,NA,"unchosen",0,"no_gain4","gain1",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1365","","final_decisions_confirmation","","html-keyboard-response",1364,1898552,"0.0-5.0-42.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",40,NA,"",NA,1898037,1,"",NA,NA,NA,NA,500,95203,515,99356,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1366","","iti_final_decisions","","html-keyboard-response",1365,1899774,"0.0-5.0-42.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",40,NA,"",NA,1898552,1,"",NA,NA,NA,NA,1200,95703,1222,99871,1200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1367","","final_decisions","","html-keyboard-response",1366,1899866,"0.0-5.0-43.0-0.0",33,21859,"Female","75","","",NA,"68","",41,NA,"",NA,1899774,1,"",NA,NA,0,NA,75,96903,92,101093,NA,1,46,0,"objects","outdoor_scenes",NA,NA,"","","",0,NA,"","","1400",1,46,0,"objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg",68,77,NA,NA,"","",NA,NA,"unchosen",1,"gain5","no_gain2",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1368","","final_decisions_confirmation","","html-keyboard-response",1367,1900392,"0.0-5.0-43.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",41,NA,"",NA,1899866,1,"",NA,NA,NA,NA,500,96978,526,101185,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1369","","iti_final_decisions","","html-keyboard-response",1368,1901810,"0.0-5.0-43.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",41,NA,"",NA,1900392,1,"",NA,NA,NA,NA,1400,97478,1418,101711,1400,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1370","","final_decisions","","html-keyboard-response",1369,1901899,"0.0-5.0-44.0-0.0",33,21859,"Female","72","","",NA,"68","",42,NA,"",NA,1901810,1,"",NA,NA,0,NA,72,98878,89,103129,NA,1,30,33,"body_parts","body_parts",NA,NA,"","","",0,NA,"","","1800",1,30,33,"body_parts","body_parts","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg",45,24,NA,NA,"","",NA,NA,"chosen",1,"gain6","no_gain6",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1371","","final_decisions_confirmation","","html-keyboard-response",1370,1902427,"0.0-5.0-44.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",42,NA,"",NA,1901899,1,"",NA,NA,NA,NA,500,98950,528,103218,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1372","","iti_final_decisions","","html-keyboard-response",1371,1904248,"0.0-5.0-44.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",42,NA,"",NA,1902427,1,"",NA,NA,NA,NA,1800,99450,1821,103746,1800,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1373","","final_decisions","","html-keyboard-response",1372,1904308,"0.0-5.0-45.0-0.0",33,21859,"Female","49","","",NA,"68","",43,NA,"",NA,1904248,1,"",NA,NA,0,NA,49,101250,60,105567,NA,1,32,22,"body_parts","faces",NA,NA,"","","",0,NA,"","","3600",1,32,22,"body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg",47,64,NA,NA,"","",NA,NA,"unchosen",1,"gain1","no_gain3",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1374","","final_decisions_confirmation","","html-keyboard-response",1373,1904849,"0.0-5.0-45.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",43,NA,"",NA,1904308,1,"",NA,NA,NA,NA,500,101299,541,105627,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1375","","iti_final_decisions","","html-keyboard-response",1374,1908463,"0.0-5.0-45.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",43,NA,"",NA,1904849,1,"",NA,NA,NA,NA,3600,101799,3614,106168,3600,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1376","","final_decisions","","html-keyboard-response",1375,1908616,"0.0-5.0-46.0-0.0",33,21859,"Female","139","","",NA,"68","",44,NA,"",NA,1908463,1,"",NA,NA,0,NA,139,105399,153,109782,NA,1,1,43,"outdoor_scenes","objects",NA,NA,"","","",0,NA,"","","1200",1,1,43,"outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg",30,67,NA,NA,"","",NA,NA,"chosen",1,"gain2","no_gain5",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1377","","final_decisions_confirmation","","html-keyboard-response",1376,1909158,"0.0-5.0-46.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",44,NA,"",NA,1908616,1,"",NA,NA,NA,NA,500,105538,542,109935,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1378","","iti_final_decisions","","html-keyboard-response",1377,1910384,"0.0-5.0-46.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",44,NA,"",NA,1909158,1,"",NA,NA,NA,NA,1200,106038,1226,110477,1200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1379","","final_decisions","","html-keyboard-response",1378,1910504,"0.0-5.0-47.0-0.0",33,21859,"Female","104","","",NA,"68","",45,NA,"",NA,1910384,1,"",NA,NA,0,NA,104,107238,120,111703,NA,1,27,24,"body_parts","body_parts",NA,NA,"","","",0,NA,"","","2700",1,27,24,"body_parts","body_parts","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg",82,75,NA,NA,"","",NA,NA,"chosen",0,"no_gain2","gain5",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1380","","final_decisions_confirmation","","html-keyboard-response",1379,1911062,"0.0-5.0-47.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",45,NA,"",NA,1910504,1,"",NA,NA,NA,NA,500,107342,558,111823,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1381","","iti_final_decisions","","html-keyboard-response",1380,1913792,"0.0-5.0-47.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",45,NA,"",NA,1911062,1,"",NA,NA,NA,NA,2700,107842,2730,112381,2700,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1382","","final_decisions","","html-keyboard-response",1381,1913860,"0.0-5.0-48.0-0.0",33,21859,"Female","55","","",NA,"68","",46,NA,"",NA,1913792,1,"",NA,NA,0,NA,55,110542,68,115111,NA,1,38,15,"objects","faces",NA,NA,"","","",0,NA,"","","2100",1,38,15,"objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg",39,75,NA,NA,"","",NA,NA,"unchosen",0,"no_gain4","gain3",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1383","","final_decisions_confirmation","","html-keyboard-response",1382,1914374,"0.0-5.0-48.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",46,NA,"",NA,1913860,1,"",NA,NA,NA,NA,500,110597,514,115179,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1384","","iti_final_decisions","","html-keyboard-response",1383,1916505,"0.0-5.0-48.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",46,NA,"",NA,1914374,1,"",NA,NA,NA,NA,2100,111097,2131,115693,2100,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1385","","final_decisions","","html-keyboard-response",1384,1916686,"0.0-5.0-49.0-0.0",33,21859,"Female","159","","",NA,"75","",47,NA,"",NA,1916505,1,"",NA,NA,0,NA,159,113197,181,117824,NA,0,38,4,"objects","outdoor_scenes",NA,NA,"","","",0,NA,"","","2500",1,4,38,"outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg",87,39,NA,NA,"","",NA,NA,"unchosen",1,"gain6","no_gain4",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1386","","final_decisions_confirmation","","html-keyboard-response",1385,1917330,"0.0-5.0-49.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",47,NA,"",NA,1916686,1,"",NA,NA,NA,NA,500,113356,644,118005,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1387","","iti_final_decisions","","html-keyboard-response",1386,1919861,"0.0-5.0-49.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",47,NA,"",NA,1917330,1,"",NA,NA,NA,NA,2500,113856,2531,118649,2500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1388","","final_decisions","","html-keyboard-response",1387,1920123,"0.0-5.0-50.0-0.0",33,21859,"Female","244","","",NA,"68","",48,NA,"",NA,1919861,1,"",NA,NA,0,NA,244,116356,262,121180,NA,1,47,33,"objects","body_parts",NA,NA,"","","",0,NA,"","","1500",1,47,33,"objects","body_parts","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg",70,24,NA,NA,"","",NA,NA,"chosen",1,"gain3","no_gain6",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1389","","final_decisions_confirmation","","html-keyboard-response",1388,1920641,"0.0-5.0-50.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",48,NA,"",NA,1920123,1,"",NA,NA,NA,NA,500,116600,518,121442,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1390","","iti_final_decisions","","html-keyboard-response",1389,1922165,"0.0-5.0-50.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",48,NA,"",NA,1920641,1,"",NA,NA,NA,NA,1500,117100,1524,121960,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1391","","final_decisions","","html-keyboard-response",1390,1922196,"0.0-5.0-51.0-0.0",33,21859,"Female","9","","",NA,"75","",49,NA,"",NA,1922165,1,"",NA,NA,0,NA,9,118600,31,123484,NA,0,40,1,"objects","outdoor_scenes",NA,NA,"","","",0,NA,"","","1300",1,1,40,"outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg",30,31,NA,NA,"","",NA,NA,"chosen",1,"gain2","no_gain1",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1392","","final_decisions_confirmation","","html-keyboard-response",1391,1922710,"0.0-5.0-51.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",49,NA,"",NA,1922196,1,"",NA,NA,NA,NA,500,118609,514,123515,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1393","","iti_final_decisions","","html-keyboard-response",1392,1924027,"0.0-5.0-51.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",49,NA,"",NA,1922710,1,"",NA,NA,NA,NA,1300,119109,1317,124029,1300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1394","","final_decisions","","html-keyboard-response",1393,1924240,"0.0-5.0-52.0-0.0",33,21859,"Female","195","","",NA,"75","",50,NA,"",NA,1924027,1,"",NA,NA,0,NA,195,120409,213,125346,NA,0,11,30,"outdoor_scenes","body_parts",NA,NA,"","","",0,NA,"","","1000",1,30,11,"body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg",45,91,NA,NA,"","",NA,NA,"chosen",1,"gain6","no_gain3",NA,0,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1395","","final_decisions_confirmation","","html-keyboard-response",1394,1924775,"0.0-5.0-52.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",50,NA,"",NA,1924240,1,"",NA,NA,NA,NA,500,120604,535,125559,500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1396","","iti_final_decisions","","html-keyboard-response",1395,1926071,"0.0-5.0-52.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",50,NA,"",NA,1924775,1,"",NA,NA,NA,NA,1000,121104,1296,126094,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"1397","","final_decisions","","html-keyboard-response",1396,1926313,"0.0-5.0-53.0-0.0",33,21859,"Female","220","","",NA,"68","",51,NA,"",NA,1926071,1,"",NA,NA,0,NA,220,122104,242,127390,NA,1,4,22,"outdoor_scenes","faces",NA,NA,"","","",0,NA,"","","1500",1,4,22,"outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg",87,64,NA,NA,"","",NA,NA,"unchosen",1,"gain6","no_gain3",NA,1,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
