"","PID","time_elapsed","index","block","rt","chosen_trial","gain_left","left_chosen","higher_outcome_chosen","chosen_obj","unchosen_obj","stimulus_left","stimulus_right","rating_left","rating_right","painting_left","painting_right","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind"
"26136","OgF5m",1483650,78,2,0.553,1,1,1,1,21,37,21,37,64,55,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",28,34
"26139","OgF5m",1486517,79,2,1.336,0,0,0,1,44,22,22,44,58,62,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",34,26
"26142","OgF5m",1488818,80,2,0.766,1,0,0,1,32,37,37,32,55,65,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","nathan-dumlao-ger61_TX6oI-unsplash.jpg",34,25
"26145","OgF5m",1491175,81,2,0.824,0,0,0,1,33,30,30,33,36,41,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",31,25
"26148","OgF5m",1493413,82,2,0.703,1,0,0,1,13,31,31,13,42,64,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",24,26
"26151","OgF5m",1495797,83,2,0.847,0,1,0,0,48,36,36,48,60,62,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",28,29
"26154","OgF5m",1498089,84,2,0.771,1,1,1,1,0,47,0,47,59,55,"abstral-official-cyOKLSgkgCE-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",32,27
"26157","OgF5m",1500574,85,2,0.961,0,1,1,1,44,26,44,26,62,36,"rikonavt-HQjfrvdTfak-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",26,24
"26160","OgF5m",1503223,86,2,1.107,0,1,1,1,45,22,45,22,61,58,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",30,34
"26163","OgF5m",1506044,87,2,1.302,0,0,1,0,35,9,35,9,37,39,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",27,32
"26166","OgF5m",1508415,88,2,0.836,0,0,0,1,33,12,12,33,63,41,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",33,25
"26169","OgF5m",1510831,89,2,0.874,0,1,1,1,33,22,33,22,41,58,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",25,34
"26172","OgF5m",1512989,90,2,0.636,1,1,1,1,21,47,21,47,64,55,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",28,27
"26175","OgF5m",1515729,91,2,1.223,0,1,1,1,36,35,36,35,60,37,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",28,27
"26178","OgF5m",1518055,92,2,0.795,1,0,0,1,0,19,19,0,38,59,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",29,32
"26181","OgF5m",1520315,93,2,0.723,1,0,0,1,0,31,31,0,42,59,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",24,32
"26184","OgF5m",1522852,94,2,1.007,0,0,0,1,36,12,12,36,63,60,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",33,28
"26187","OgF5m",1525413,95,2,1.035,0,0,1,0,48,44,48,44,62,62,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",29,26
"26190","OgF5m",1527706,96,2,0.766,1,1,1,1,32,19,32,19,65,38,"nathan-dumlao-ger61_TX6oI-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg",25,29
"26193","OgF5m",1530044,97,2,0.808,1,1,1,1,32,18,32,18,65,54,"nathan-dumlao-ger61_TX6oI-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",25,31
"26196","OgF5m",1532572,98,2,0.999,0,0,0,1,44,35,35,44,37,62,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",27,26
"26199","OgF5m",1534782,99,2,0.672,1,1,1,1,21,31,21,31,64,42,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",28,24
"26202","OgF5m",1537275,100,2,0.956,1,1,1,1,39,31,39,31,54,42,"philip-martin-5aGUyCW_PJw-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",35,24
"26205","OgF5m",1540105,101,2,1.302,0,1,0,0,48,17,17,48,63,62,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",35,29
"26208","OgF5m",1542325,102,2,0.707,1,0,0,1,0,23,23,0,41,59,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",33,32
"26211","OgF5m",1544852,103,2,0.995,1,1,1,1,13,47,13,47,64,55,"erik-lucatero-d2MSDujJl2g-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",26,27
"26214","OgF5m",1547469,104,2,1.086,1,0,0,1,39,23,23,39,41,54,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",33,35
"26217","OgF5m",1549950,105,2,0.942,0,1,1,1,45,35,45,35,61,37,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",30,27
"26220","OgF5m",1552406,106,2,0.928,0,0,1,0,48,33,48,33,62,41,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",29,25
"26223","OgF5m",1554869,107,2,0.919,0,1,1,1,17,22,17,22,63,58,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",35,34
"26226","OgF5m",1556999,108,2,0.593,1,1,1,1,32,23,32,23,65,41,"nathan-dumlao-ger61_TX6oI-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",25,33
"26229","OgF5m",1560157,109,2,1.621,0,1,0,0,22,9,9,22,39,58,"carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",32,34
"26232","OgF5m",1562627,110,2,0.944,0,0,0,1,36,26,26,36,36,60,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",24,28
"26235","OgF5m",1564940,111,2,0.802,1,0,0,1,46,47,47,46,55,58,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",27,30
"26238","OgF5m",1567282,112,2,0.816,0,0,0,1,45,12,12,45,63,61,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",33,30
"26241","OgF5m",1569890,113,2,1.094,0,1,1,1,17,30,17,30,63,36,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",35,31
"26244","OgF5m",1572823,114,2,1.402,0,1,0,0,12,9,9,12,39,63,"carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",32,33
"26247","OgF5m",1575210,115,2,0.861,1,1,1,1,39,18,39,18,54,54,"philip-martin-5aGUyCW_PJw-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",35,31
"26250","OgF5m",1577671,116,2,0.927,1,0,0,1,13,37,37,13,55,64,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",34,26
"26253","OgF5m",1580271,117,2,1.077,1,0,0,1,46,31,31,46,42,58,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",24,30
"26256","OgF5m",1582819,118,2,1.011,0,0,1,0,48,45,48,45,62,61,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",29,30
"26259","OgF5m",1585145,119,2,0.807,1,0,0,1,13,18,18,13,54,64,"good-faces-xmSWVeGEnJw-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",31,26
"26262","OgF5m",1587412,120,2,0.745,1,0,0,1,21,23,23,21,41,64,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg",33,28
"26265","OgF5m",1590090,121,2,1.138,1,1,1,1,39,19,39,19,54,38,"philip-martin-5aGUyCW_PJw-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg",35,29
"26268","OgF5m",1592447,122,2,0.826,0,0,0,1,17,26,26,17,36,63,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",24,35
"26271","OgF5m",1594772,123,2,0.783,0,0,0,1,44,12,12,44,63,62,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",33,26
"26274","OgF5m",1597119,124,2,0.83,1,1,1,1,46,18,46,18,58,54,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",30,31
"26277","OgF5m",1599361,125,2,0.719,1,0,0,1,32,31,31,32,42,65,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","nathan-dumlao-ger61_TX6oI-unsplash.jpg",24,25
"26280","OgF5m",1601836,126,2,0.943,0,1,1,1,44,30,44,30,62,36,"rikonavt-HQjfrvdTfak-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",26,31
"26283","OgF5m",1604249,127,2,0.883,1,0,0,1,39,47,47,39,55,54,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",27,35
"26286","OgF5m",1606458,128,2,0.682,1,0,0,1,32,47,47,32,55,65,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","nathan-dumlao-ger61_TX6oI-unsplash.jpg",27,25
"26289","OgF5m",1608981,129,2,0.999,0,0,1,0,48,9,48,9,62,39,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",29,32
"26292","OgF5m",1611239,130,2,0.726,0,0,0,1,33,26,26,33,36,41,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",24,25
"26295","OgF5m",1613502,131,2,0.739,1,1,1,1,0,37,0,37,59,55,"abstral-official-cyOKLSgkgCE-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",32,34
"26298","OgF5m",1615669,132,2,0.637,1,1,1,1,21,18,21,18,64,54,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",28,31
"26301","OgF5m",1618483,133,2,1.276,0,1,1,1,17,35,17,35,63,37,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",35,27
"26304","OgF5m",1620743,134,2,0.736,1,0,0,1,13,19,19,13,38,64,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",29,26
"26307","OgF5m",1623361,135,2,1.104,0,0,1,0,30,9,30,9,36,39,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",31,32
"26310","OgF5m",1625671,136,2,0.782,1,0,0,1,46,19,19,46,38,58,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",29,30
"26313","OgF5m",1627842,137,2,0.635,1,0,0,1,0,18,18,0,54,59,"good-faces-xmSWVeGEnJw-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",31,32
"26316","OgF5m",1630088,138,2,0.716,1,1,1,1,13,23,13,23,64,41,"erik-lucatero-d2MSDujJl2g-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",26,33
"26319","OgF5m",1632228,139,2,0.6,1,0,0,1,46,37,37,46,55,58,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",34,30
"26322","OgF5m",1634323,140,2,0.576,1,1,1,1,46,23,46,23,58,41,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",30,33
"26325","OgF5m",1637224,141,2,1.372,0,0,0,1,45,26,26,45,36,61,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",24,30
"26328","OgF5m",1639525,142,2,0.77,0,1,1,1,33,35,33,35,41,37,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",25,27
"26331","OgF5m",1641993,143,2,0.939,0,1,1,1,45,30,45,30,61,36,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",30,31
"26335","OgF5m",1703708,144,3,0.734,1,0,0,1,13,18,18,13,54,64,"good-faces-xmSWVeGEnJw-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",31,26
"26338","OgF5m",1706134,145,3,0.907,0,1,0,0,35,9,9,35,39,37,"carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",32,27
"26341","OgF5m",1708534,146,3,0.874,0,1,0,0,48,36,36,48,60,62,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",28,29
"26344","OgF5m",1711347,147,3,1.284,0,1,1,1,17,12,17,12,63,63,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",35,33
"26347","OgF5m",1713600,148,3,0.742,0,0,0,1,45,26,26,45,36,61,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",24,30
"26350","OgF5m",1716198,149,3,1.083,1,1,1,1,32,18,32,18,65,54,"nathan-dumlao-ger61_TX6oI-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",25,31
"26353","OgF5m",1718607,150,3,0.883,0,0,1,0,12,9,12,9,63,39,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",33,32
"26356","OgF5m",1721283,151,3,1.159,0,0,0,1,17,22,22,17,58,63,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",34,35
"26359","OgF5m",1723474,152,3,0.659,1,0,0,1,0,23,23,0,41,59,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",33,32
"26362","OgF5m",1725764,153,3,0.756,1,1,1,1,21,23,21,23,64,41,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",28,33
"26365","OgF5m",1727936,154,3,0.641,1,1,1,1,32,37,32,37,65,55,"nathan-dumlao-ger61_TX6oI-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",25,34
"26368","OgF5m",1730284,155,3,0.829,0,1,1,1,36,30,36,30,60,36,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",28,31
"26371","OgF5m",1732535,156,3,0.713,1,1,1,1,46,37,46,37,58,55,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",30,34
"26374","OgF5m",1734619,157,3,0.543,1,0,0,1,32,19,19,32,38,65,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","nathan-dumlao-ger61_TX6oI-unsplash.jpg",29,25
"26377","OgF5m",1736821,158,3,0.691,1,1,1,1,46,23,46,23,58,41,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",30,33
"26380","OgF5m",1739364,159,3,1.012,0,0,1,0,48,17,48,17,62,63,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",29,35
"26383","OgF5m",1741440,160,3,0.544,1,0,0,1,0,19,19,0,38,59,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",29,32
"26386","OgF5m",1743841,161,3,0.865,0,0,0,1,45,12,12,45,63,61,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",33,30
"26389","OgF5m",1745887,162,3,0.519,1,1,1,1,32,23,32,23,65,41,"nathan-dumlao-ger61_TX6oI-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",25,33
"26392","OgF5m",1748272,163,3,0.85,0,0,0,1,33,22,22,33,58,41,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",34,25
"26395","OgF5m",1750385,164,3,0.591,1,0,0,1,0,18,18,0,54,59,"good-faces-xmSWVeGEnJw-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",31,32
"26398","OgF5m",1752812,165,3,0.893,1,1,1,1,39,23,39,23,54,41,"philip-martin-5aGUyCW_PJw-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",35,33
"26401","OgF5m",1755192,166,3,0.85,1,0,0,1,13,47,47,13,55,64,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",27,26
"26404","OgF5m",1757653,167,3,0.93,0,1,1,1,45,35,45,35,61,37,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",30,27
"26407","OgF5m",1760589,168,3,1.411,0,1,1,1,36,22,36,22,60,58,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",28,34
"26410","OgF5m",1762955,169,3,0.828,0,1,1,1,45,30,45,30,61,36,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",30,31
"26413","OgF5m",1765385,170,3,0.911,1,1,1,1,46,31,46,31,58,42,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",30,24
"26416","OgF5m",1767694,171,3,0.779,1,1,1,1,46,19,46,19,58,38,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg",30,29
"26419","OgF5m",1769893,172,3,0.652,1,0,0,1,21,37,37,21,55,64,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg",34,28
"26422","OgF5m",1772018,173,3,0.582,1,1,1,1,21,31,21,31,64,42,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",28,24
"26425","OgF5m",1774388,174,3,0.85,1,1,1,1,13,23,13,23,64,41,"erik-lucatero-d2MSDujJl2g-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",26,33
"26428","OgF5m",1776881,175,3,0.969,0,0,1,0,26,9,26,9,36,39,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",24,32
"26431","OgF5m",1779006,176,3,0.603,1,0,0,1,21,47,47,21,55,64,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg",27,28
"26434","OgF5m",1781167,177,3,0.644,1,0,0,1,21,18,18,21,54,64,"good-faces-xmSWVeGEnJw-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg",31,28
"26437","OgF5m",1783712,178,3,1.012,1,1,1,1,39,47,39,47,54,55,"philip-martin-5aGUyCW_PJw-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",35,27
"26440","OgF5m",1785917,179,3,0.68,1,0,0,1,39,19,19,39,38,54,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",29,35
"26443","OgF5m",1788312,180,3,0.875,0,1,1,1,17,30,17,30,63,36,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",35,31
"26446","OgF5m",1790876,181,3,1.036,0,1,0,0,22,9,9,22,39,58,"carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",32,34
"26449","OgF5m",1793254,182,3,0.851,1,1,1,1,13,31,13,31,64,42,"erik-lucatero-d2MSDujJl2g-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",26,24
"26452","OgF5m",1795678,183,3,0.894,0,0,1,0,48,9,48,9,62,39,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",29,32
"26455","OgF5m",1797935,184,3,0.725,0,0,0,1,44,26,26,44,36,62,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",24,26
"26458","OgF5m",1800263,185,3,0.792,0,0,1,0,48,45,48,45,62,61,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",29,30
"26461","OgF5m",1802445,186,3,0.64,1,0,0,1,32,31,31,32,42,65,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","nathan-dumlao-ger61_TX6oI-unsplash.jpg",24,25
"26464","OgF5m",1804678,187,3,0.693,1,0,0,1,13,19,19,13,38,64,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg",29,26
"26467","OgF5m",1806974,188,3,0.767,0,0,1,0,48,33,48,33,62,41,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",29,25
"26470","OgF5m",1809456,189,3,0.946,0,1,0,0,22,44,44,22,62,58,"rikonavt-HQjfrvdTfak-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",26,34
"26473","OgF5m",1811847,190,3,0.866,0,0,0,1,36,35,35,36,37,60,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",27,28
"26476","OgF5m",1814293,191,3,0.92,0,1,1,1,44,12,44,12,62,63,"rikonavt-HQjfrvdTfak-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",26,33
"26479","OgF5m",1816492,192,3,0.68,1,0,0,1,46,18,18,46,54,58,"good-faces-xmSWVeGEnJw-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",31,30
"26482","OgF5m",1819000,193,3,0.964,0,1,0,0,30,9,9,30,39,36,"carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",32,31
"26485","OgF5m",1821238,194,3,0.724,1,0,0,1,39,31,31,39,42,54,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",24,35
"26488","OgF5m",1823493,195,3,0.719,0,1,1,1,17,35,17,35,63,37,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",35,27
"26491","OgF5m",1825842,196,3,0.814,0,0,0,1,36,26,26,36,36,60,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",24,28
"26494","OgF5m",1828035,197,3,0.661,1,0,0,1,39,18,18,39,54,54,"good-faces-xmSWVeGEnJw-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",31,35
"26497","OgF5m",1830352,198,3,0.785,0,1,1,1,17,26,17,26,63,36,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",35,24
"26500","OgF5m",1832793,199,3,0.927,0,0,0,1,33,26,26,33,36,41,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",24,25
"26503","OgF5m",1834906,200,3,0.599,1,0,0,1,21,19,19,21,38,64,"ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg",29,28
"26506","OgF5m",1837185,201,3,0.746,0,0,1,0,48,44,48,44,62,62,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",29,26
"26509","OgF5m",1839634,202,3,0.928,1,1,1,1,46,47,46,47,58,55,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",30,27
"26512","OgF5m",1841836,203,3,0.686,1,0,0,1,39,37,37,39,55,54,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",34,35
"26515","OgF5m",1844013,204,3,0.638,1,1,1,1,0,47,0,47,59,55,"abstral-official-cyOKLSgkgCE-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",32,27
"26518","OgF5m",1846313,205,3,0.776,1,1,1,1,13,37,13,37,64,55,"erik-lucatero-d2MSDujJl2g-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",26,34
"26521","OgF5m",1848466,206,3,0.626,1,1,1,1,0,31,0,31,59,42,"abstral-official-cyOKLSgkgCE-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",32,24
"26524","OgF5m",1850645,207,3,0.66,0,0,0,1,33,35,35,33,37,41,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",27,25
"26527","OgF5m",1853138,208,3,0.964,0,0,0,1,45,22,22,45,58,61,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",34,30
"26530","OgF5m",1855276,209,3,0.606,0,0,0,1,33,12,12,33,63,41,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",33,25
